"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06073013906","Census Tract 139.06, San Diego County, California","1645","null","48","null","104","null","70","null","82","null","56","null","67","null","41","null","95","null","52","null","116","null","73","null","80","null","45","null","141","null","80","null","133","null","76","null","22","22","null","null","205","77","null","null","132","null","76","null","233","92","null","null","122","null","68","null","51","34","null","null","26","null","19","null","36","null","27","null",
"1400000US06073013907","Census Tract 139.07, San Diego County, California","1262","null","93","null","69","null","49","null","90","null","67","null","48","null","39","null","100","null","72","null","100","null","66","null","99","null","60","null","57","null","40","null","89","null","59","null","68","49","null","null","200","85","null","null","121","null","79","null","127","61","null","null","46","null","38","null","40","30","null","null","8","null","13","null","0","null","12","null",
"1400000US06073013908","Census Tract 139.08, San Diego County, California","1093","null","68","null","51","null","33","null","87","null","75","null","27","null","30","null","40","null","32","null","23","null","27","null","25","null","36","null","111","null","78","null","12","null","15","null","86","57","null","null","113","71","null","null","127","null","66","null","157","72","null","null","165","null","72","null","43","37","null","null","26","null","19","null","0","null","12","null",
"1400000US06073013909","Census Tract 139.09, San Diego County, California","1256","null","79","null","72","null","53","null","26","null","38","null","9","null","13","null","96","null","68","null","69","null","78","null","85","null","61","null","32","null","25","null","16","null","26","null","100","68","null","null","120","68","null","null","149","null","76","null","206","82","null","null","161","null","79","null","52","40","null","null","28","null","35","null","35","null","43","null",
"1400000US06073014001","Census Tract 140.01, San Diego County, California","1596","null","80","null","89","null","48","null","108","null","66","null","52","null","38","null","65","null","41","null","96","null","74","null","105","null","66","null","39","null","35","null","84","null","42","null","78","58","null","null","102","64","null","null","170","null","93","null","262","84","null","null","136","null","76","null","80","57","null","null","122","null","66","null","8","null","12","null",
"1400000US06073014002","Census Tract 140.02, San Diego County, California","1235","null","68","null","21","null","24","null","28","null","31","null","21","null","33","null","36","null","36","null","49","null","42","null","65","null","60","null","52","null","47","null","47","null","48","null","40","28","null","null","122","76","null","null","210","null","86","null","207","85","null","null","103","null","45","null","146","90","null","null","65","null","43","null","23","null","27","null",
"1400000US06073014101","Census Tract 141.01, San Diego County, California","1152","null","72","null","57","null","33","null","46","null","47","null","36","null","46","null","19","null","20","null","78","null","40","null","9","null","14","null","27","null","25","null","61","null","37","null","55","39","null","null","101","58","null","null","108","null","59","null","235","95","null","null","176","null","81","null","64","35","null","null","62","null","50","null","18","null","19","null",
"1400000US06073014102","Census Tract 141.02, San Diego County, California","1146","null","29","null","75","null","49","null","71","null","65","null","12","null","20","null","49","null","50","null","88","null","57","null","36","null","31","null","53","null","49","null","46","null","47","null","38","29","null","null","163","91","null","null","156","null","68","null","195","72","null","null","43","null","44","null","16","18","null","null","92","null","73","null","13","null","20","null",
"1400000US06073014200","Census Tract 142, San Diego County, California","1885","null","89","null","38","null","26","null","78","null","47","null","46","null","28","null","97","null","58","null","131","null","58","null","82","null","53","null","75","null","46","null","122","null","71","null","87","50","null","null","145","67","null","null","301","null","85","null","279","99","null","null","187","null","82","null","119","79","null","null","98","null","62","null","0","null","17","null",
"1400000US06073014300","Census Tract 143, San Diego County, California","1259","null","73","null","40","null","33","null","18","null","20","null","46","null","46","null","71","null","48","null","146","null","83","null","126","null","74","null","69","null","56","null","37","null","35","null","94","49","null","null","86","49","null","null","154","null","62","null","167","84","null","null","54","null","35","null","79","56","null","null","62","null","42","null","10","null","18","null",
"1400000US06073014400","Census Tract 144, San Diego County, California","1473","null","109","null","143","null","78","null","193","null","82","null","111","null","57","null","125","null","65","null","39","null","34","null","43","null","44","null","95","null","64","null","167","null","78","null","66","48","null","null","85","50","null","null","259","null","111","null","111","60","null","null","17","null","29","null","19","23","null","null","0","null","12","null","0","null","12","null",
"1400000US06073014500","Census Tract 145, San Diego County, California","1321","null","84","null","87","null","48","null","55","null","33","null","59","null","46","null","69","null","55","null","52","null","33","null","81","null","54","null","98","null","65","null","51","null","48","null","90","62","null","null","157","75","null","null","97","null","47","null","146","60","null","null","126","null","54","null","57","33","null","null","58","null","37","null","38","null","28","null",
"1400000US06073014601","Census Tract 146.01, San Diego County, California","2052","null","113","null","159","null","96","null","199","null","83","null","166","null","103","null","107","null","90","null","145","null","81","null","95","null","88","null","76","null","64","null","92","null","67","null","90","57","null","null","121","81","null","null","164","null","86","null","302","128","null","null","105","null","92","null","78","61","null","null","116","null","80","null","37","null","34","null",
"1400000US06073014602","Census Tract 146.02, San Diego County, California","1732","null","77","null","25","null","23","null","59","null","43","null","77","null","44","null","28","null","22","null","106","null","68","null","73","null","62","null","72","null","47","null","58","null","46","null","34","32","null","null","90","57","null","null","194","null","68","null","268","82","null","null","162","null","70","null","144","58","null","null","163","null","64","null","179","null","64","null",
"1400000US06073014700","Census Tract 147, San Diego County, California","3003","null","149","null","168","null","94","null","107","null","87","null","146","null","120","null","59","null","55","null","79","null","54","null","166","null","107","null","99","null","67","null","132","null","61","null","91","70","null","null","386","142","null","null","321","null","98","null","553","157","null","null","221","null","96","null","247","114","null","null","118","null","65","null","110","null","75","null",
"1400000US06073014803","Census Tract 148.03, San Diego County, California","2311","null","112","null","108","null","97","null","130","null","86","null","96","null","80","null","98","null","82","null","304","null","126","null","45","null","35","null","219","null","155","null","183","null","99","null","67","54","null","null","198","123","null","null","163","null","88","null","320","145","null","null","168","null","85","null","97","67","null","null","97","null","62","null","18","null","21","null",
"1400000US06073014804","Census Tract 148.04, San Diego County, California","1780","null","150","null","116","null","97","null","231","null","109","null","84","null","73","null","28","null","32","null","96","null","77","null","119","null","85","null","66","null","48","null","65","null","55","null","39","37","null","null","194","110","null","null","131","null","69","null","203","98","null","null","58","null","46","null","85","63","null","null","148","null","72","null","117","null","61","null",
"1400000US06073014805","Census Tract 148.05, San Diego County, California","1926","null","98","null","83","null","84","null","85","null","48","null","78","null","62","null","85","null","59","null","47","null","54","null","121","null","100","null","160","null","98","null","191","null","108","null","46","43","null","null","158","88","null","null","283","null","127","null","298","101","null","null","186","null","95","null","56","39","null","null","37","null","35","null","12","null","19","null",
"1400000US06073014806","Census Tract 148.06, San Diego County, California","1222","null","101","null","57","null","42","null","216","null","105","null","120","null","67","null","43","null","40","null","85","null","56","null","47","null","39","null","60","null","44","null","91","null","71","null","35","48","null","null","38","28","null","null","145","null","97","null","53","45","null","null","185","null","88","null","14","20","null","null","21","null","22","null","12","null","23","null",
"1400000US06073014901","Census Tract 149.01, San Diego County, California","1796","null","78","null","105","null","93","null","130","null","65","null","58","null","43","null","77","null","68","null","29","null","26","null","93","null","50","null","112","null","89","null","76","null","44","null","96","63","null","null","260","108","null","null","213","null","79","null","250","102","null","null","116","null","56","null","0","12","null","null","66","null","40","null","115","null","78","null",
"1400000US06073014902","Census Tract 149.02, San Diego County, California","1455","null","52","null","47","null","35","null","65","null","46","null","30","null","29","null","129","null","72","null","163","null","95","null","25","null","28","null","116","null","89","null","78","null","47","null","128","77","null","null","132","76","null","null","135","null","67","null","119","57","null","null","94","null","44","null","95","57","null","null","5","null","15","null","94","null","76","null",
"1400000US06073015000","Census Tract 150, San Diego County, California","2683","null","126","null","79","null","75","null","179","null","122","null","50","null","47","null","96","null","82","null","49","null","41","null","48","null","41","null","202","null","106","null","189","null","120","null","197","126","null","null","192","120","null","null","296","null","133","null","478","168","null","null","194","null","95","null","174","82","null","null","184","null","120","null","76","null","49","null",
"1400000US06073015100","Census Tract 151, San Diego County, California","1936","null","75","null","17","null","20","null","75","null","53","null","105","null","51","null","42","null","45","null","58","null","37","null","108","null","58","null","52","null","33","null","97","null","53","null","96","44","null","null","180","83","null","null","250","null","86","null","362","96","null","null","185","null","65","null","147","60","null","null","104","null","51","null","58","null","30","null",
"1400000US06073015200","Census Tract 152, San Diego County, California","1498","null","43","null","123","null","85","null","0","null","12","null","73","null","55","null","30","null","36","null","24","null","24","null","79","null","52","null","81","null","69","null","40","null","34","null","13","19","null","null","85","47","null","null","99","null","58","null","141","72","null","null","240","null","85","null","190","88","null","null","69","null","43","null","211","null","73","null",
"1400000US06073015301","Census Tract 153.01, San Diego County, California","981","null","54","null","64","null","55","null","43","null","26","null","82","null","40","null","41","null","40","null","76","null","72","null","46","null","43","null","57","null","53","null","41","null","29","null","64","41","null","null","113","62","null","null","125","null","66","null","104","47","null","null","40","null","35","null","56","45","null","null","19","null","17","null","10","null","15","null",
"1400000US06073015302","Census Tract 153.02, San Diego County, California","1356","null","73","null","51","null","42","null","35","null","28","null","55","null","38","null","82","null","66","null","26","null","23","null","107","null","57","null","31","null","24","null","51","null","47","null","42","30","null","null","25","22","null","null","142","null","61","null","207","72","null","null","146","null","73","null","167","66","null","null","59","null","37","null","130","null","55","null",
"1400000US06073015403","Census Tract 154.03, San Diego County, California","853","null","34","null","14","null","15","null","0","null","12","null","25","null","31","null","24","null","29","null","35","null","25","null","15","null","15","null","34","null","33","null","29","null","21","null","40","24","null","null","46","24","null","null","48","null","33","null","94","44","null","null","82","null","34","null","70","35","null","null","174","null","51","null","123","null","52","null",
"1400000US06073015404","Census Tract 154.04, San Diego County, California","2658","null","62","null","64","null","50","null","234","null","143","null","159","null","103","null","301","null","165","null","118","null","97","null","95","null","84","null","77","null","88","null","192","null","118","null","86","88","null","null","218","114","null","null","284","null","143","null","306","123","null","null","221","null","99","null","83","53","null","null","190","null","108","null","30","null","39","null",
"1400000US06073015405","Census Tract 154.05, San Diego County, California","1947","null","57","null","89","null","58","null","29","null","27","null","37","null","27","null","13","null","20","null","65","null","47","null","52","null","41","null","52","null","43","null","30","null","25","null","149","78","null","null","73","39","null","null","123","null","69","null","369","117","null","null","272","null","154","null","238","72","null","null","230","null","73","null","126","null","77","null",
"1400000US06073015406","Census Tract 154.06, San Diego County, California","896","null","39","null","14","null","15","null","5","null","8","null","18","null","15","null","12","null","13","null","31","null","31","null","14","null","13","null","26","null","21","null","4","null","6","null","6","9","null","null","26","17","null","null","98","null","44","null","211","61","null","null","50","null","34","null","78","38","null","null","149","null","51","null","154","null","41","null",
"1400000US06073015501","Census Tract 155.01, San Diego County, California","1834","null","67","null","85","null","58","null","8","null","13","null","111","null","72","null","37","null","43","null","72","null","52","null","77","null","40","null","78","null","53","null","101","null","59","null","74","45","null","null","189","71","null","null","157","null","70","null","333","106","null","null","180","null","91","null","157","65","null","null","88","null","52","null","87","null","48","null",
"1400000US06073015502","Census Tract 155.02, San Diego County, California","949","null","52","null","60","null","41","null","0","null","12","null","13","null","13","null","17","null","15","null","9","null","10","null","30","null","19","null","72","null","43","null","20","null","18","null","38","33","null","null","72","35","null","null","57","null","40","null","137","42","null","null","121","null","39","null","78","36","null","null","131","null","45","null","94","null","42","null",
"1400000US06073015601","Census Tract 156.01, San Diego County, California","2004","null","51","null","103","null","50","null","150","null","86","null","150","null","95","null","86","null","49","null","130","null","80","null","171","null","111","null","111","null","97","null","157","null","118","null","13","18","null","null","96","62","null","null","110","null","65","null","327","114","null","null","214","null","86","null","81","58","null","null","46","null","38","null","59","null","60","null",
"1400000US06073015602","Census Tract 156.02, San Diego County, California","737","null","37","null","0","null","12","null","27","null","21","null","0","null","12","null","10","null","11","null","9","null","10","null","22","null","17","null","14","null","14","null","15","null","23","null","27","16","null","null","26","25","null","null","34","null","20","null","106","41","null","null","92","null","31","null","91","30","null","null","114","null","45","null","150","null","47","null",
"1400000US06073015701","Census Tract 157.01, San Diego County, California","2101","null","124","null","231","null","137","null","149","null","91","null","255","null","132","null","156","null","91","null","133","null","94","null","239","null","130","null","72","null","61","null","136","null","99","null","55","49","null","null","271","145","null","null","98","null","58","null","235","125","null","null","20","null","31","null","42","62","null","null","9","null","15","null","0","null","17","null",
"1400000US06073015703","Census Tract 157.03, San Diego County, California","2236","null","98","null","197","null","111","null","359","null","135","null","326","null","163","null","416","null","148","null","104","null","73","null","107","null","76","null","139","null","80","null","57","null","53","null","40","41","null","null","183","112","null","null","103","null","71","null","119","84","null","null","45","null","46","null","0","17","null","null","41","null","52","null","0","null","17","null",
"1400000US06073015704","Census Tract 157.04, San Diego County, California","1306","null","69","null","90","null","69","null","136","null","77","null","122","null","65","null","54","null","36","null","62","null","41","null","118","null","68","null","62","null","54","null","50","null","45","null","64","36","null","null","65","49","null","null","86","null","43","null","180","83","null","null","44","null","39","null","165","74","null","null","8","null","14","null","0","null","12","null",
"1400000US06073015801","Census Tract 158.01, San Diego County, California","1334","null","75","null","130","null","73","null","247","null","98","null","139","null","72","null","117","null","60","null","63","null","51","null","80","null","51","null","90","null","51","null","64","null","42","null","82","58","null","null","42","27","null","null","164","null","77","null","58","45","null","null","25","null","22","null","15","17","null","null","18","null","21","null","0","null","12","null",
"1400000US06073015802","Census Tract 158.02, San Diego County, California","1421","null","55","null","118","null","57","null","138","null","66","null","159","null","71","null","72","null","45","null","146","null","59","null","211","null","88","null","45","null","30","null","40","null","28","null","102","61","null","null","74","55","null","null","91","null","60","null","73","41","null","null","80","null","51","null","35","37","null","null","30","null","26","null","7","null","10","null",
"1400000US06073015901","Census Tract 159.01, San Diego County, California","943","null","56","null","90","null","49","null","62","null","35","null","120","null","52","null","90","null","45","null","43","null","26","null","82","null","42","null","112","null","58","null","40","null","34","null","58","41","null","null","133","56","null","null","58","null","38","null","55","43","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US06073015902","Census Tract 159.02, San Diego County, California","1688","null","91","null","147","null","79","null","175","null","86","null","112","null","68","null","161","null","76","null","97","null","68","null","28","null","21","null","218","null","91","null","21","null","21","null","48","47","null","null","123","84","null","null","190","null","87","null","134","73","null","null","113","null","82","null","78","42","null","null","29","null","27","null","14","null","15","null",
"1400000US06073016000","Census Tract 160, San Diego County, California","838","null","50","null","38","null","30","null","27","null","25","null","13","null","11","null","34","null","20","null","7","null","9","null","65","null","42","null","15","null","12","null","44","null","32","null","34","26","null","null","119","59","null","null","82","null","39","null","151","50","null","null","86","null","40","null","69","42","null","null","23","null","19","null","31","null","24","null",
"1400000US06073016100","Census Tract 161, San Diego County, California","2172","null","102","null","17","null","28","null","121","null","119","null","53","null","47","null","47","null","39","null","61","null","49","null","52","null","40","null","29","null","33","null","43","null","41","null","112","120","null","null","422","202","null","null","219","null","106","null","468","205","null","null","167","null","89","null","84","59","null","null","102","null","87","null","175","null","93","null",
"1400000US06073016201","Census Tract 162.01, San Diego County, California","2085","null","75","null","7","null","16","null","35","null","39","null","11","null","17","null","74","null","69","null","73","null","51","null","4","null","13","null","51","null","48","null","30","null","35","null","20","32","null","null","206","102","null","null","221","null","100","null","348","127","null","null","248","null","116","null","223","92","null","null","280","null","106","null","254","null","100","null",
"1400000US06073016202","Census Tract 162.02, San Diego County, California","1394","null","56","null","84","null","42","null","113","null","66","null","139","null","65","null","114","null","70","null","89","null","51","null","127","null","71","null","90","null","53","null","59","null","46","null","46","37","null","null","110","53","null","null","241","null","100","null","87","48","null","null","37","null","34","null","6","10","null","null","44","null","39","null","8","null","12","null",
"1400000US06073016301","Census Tract 163.01, San Diego County, California","1702","null","79","null","181","null","76","null","174","null","69","null","150","null","71","null","94","null","52","null","105","null","71","null","125","null","63","null","90","null","59","null","104","null","62","null","72","50","null","null","159","68","null","null","140","null","57","null","155","78","null","null","80","null","48","null","53","48","null","null","20","null","20","null","0","null","17","null",
"1400000US06073016302","Census Tract 163.02, San Diego County, California","1597","null","86","null","125","null","67","null","108","null","51","null","116","null","57","null","119","null","58","null","120","null","80","null","126","null","69","null","97","null","57","null","47","null","35","null","129","62","null","null","137","70","null","null","144","null","60","null","174","58","null","null","60","null","37","null","52","37","null","null","34","null","29","null","9","null","13","null",
"1400000US06073016401","Census Tract 164.01, San Diego County, California","1651","null","36","null","35","null","34","null","54","null","55","null","71","null","57","null","40","null","35","null","43","null","35","null","212","null","103","null","81","null","52","null","43","null","33","null","117","69","null","null","98","49","null","null","147","null","61","null","272","117","null","null","174","null","67","null","71","58","null","null","113","null","58","null","80","null","50","null",
"1400000US06073016402","Census Tract 164.02, San Diego County, California","2352","null","153","null","115","null","84","null","108","null","80","null","257","null","140","null","40","null","37","null","81","null","68","null","150","null","89","null","156","null","91","null","216","null","141","null","56","41","null","null","155","74","null","null","227","null","117","null","256","113","null","null","192","null","80","null","95","64","null","null","117","null","74","null","131","null","100","null",
"1400000US06073016502","Census Tract 165.02, San Diego County, California","2238","null","139","null","177","null","107","null","241","null","111","null","116","null","71","null","168","null","102","null","218","null","104","null","193","null","110","null","101","null","83","null","51","null","42","null","95","73","null","null","216","107","null","null","284","null","139","null","66","57","null","null","109","null","62","null","75","59","null","null","77","null","58","null","51","null","40","null",
"1400000US06073016503","Census Tract 165.03, San Diego County, California","1076","null","68","null","36","null","28","null","73","null","57","null","65","null","50","null","118","null","70","null","101","null","61","null","34","null","28","null","16","null","18","null","71","null","58","null","19","22","null","null","94","55","null","null","180","null","83","null","148","57","null","null","46","null","36","null","57","42","null","null","9","null","13","null","9","null","14","null",
"1400000US06073016504","Census Tract 165.04, San Diego County, California","2257","null","135","null","157","null","101","null","109","null","78","null","175","null","103","null","131","null","83","null","136","null","94","null","249","null","128","null","188","null","104","null","215","null","120","null","158","92","null","null","326","138","null","null","202","null","92","null","99","77","null","null","32","null","29","null","31","44","null","null","49","null","58","null","0","null","17","null",
"1400000US06073016605","Census Tract 166.05, San Diego County, California","3218","null","155","null","162","null","115","null","225","null","104","null","152","null","115","null","89","null","78","null","98","null","54","null","172","null","122","null","155","null","97","null","78","null","58","null","125","91","null","null","283","137","null","null","484","null","158","null","484","134","null","null","305","null","121","null","149","86","null","null","169","null","80","null","88","null","73","null",
"1400000US06073016606","Census Tract 166.06, San Diego County, California","1270","null","51","null","9","null","15","null","28","null","28","null","13","null","18","null","25","null","29","null","9","null","13","null","60","null","54","null","41","null","32","null","29","null","27","null","73","50","null","null","140","77","null","null","112","null","55","null","236","75","null","null","191","null","66","null","150","61","null","null","68","null","39","null","86","null","70","null",
"1400000US06073016607","Census Tract 166.07, San Diego County, California","2261","null","104","null","33","null","34","null","37","null","38","null","74","null","86","null","32","null","37","null","44","null","42","null","108","null","70","null","89","null","54","null","63","null","70","null","124","69","null","null","205","113","null","null","313","null","122","null","349","107","null","null","283","null","117","null","246","135","null","null","167","null","89","null","94","null","80","null",
"1400000US06073016608","Census Tract 166.08, San Diego County, California","826","null","23","null","37","null","37","null","14","null","14","null","11","null","11","null","14","null","20","null","11","null","12","null","13","null","13","null","0","null","12","null","6","null","9","null","35","29","null","null","67","36","null","null","82","null","30","null","152","46","null","null","113","null","38","null","78","37","null","null","147","null","46","null","46","null","25","null",
"1400000US06073016609","Census Tract 166.09, San Diego County, California","1731","null","88","null","106","null","74","null","16","null","17","null","79","null","68","null","41","null","42","null","23","null","20","null","69","null","58","null","37","null","31","null","57","null","37","null","56","44","null","null","91","36","null","null","197","null","77","null","292","100","null","null","248","null","75","null","183","71","null","null","175","null","74","null","61","null","38","null",
"1400000US06073016610","Census Tract 166.10, San Diego County, California","1412","null","86","null","30","null","29","null","19","null","21","null","29","null","26","null","18","null","20","null","89","null","65","null","58","null","39","null","69","null","67","null","70","null","39","null","56","58","null","null","142","72","null","null","144","null","77","null","177","59","null","null","250","null","82","null","129","54","null","null","126","null","63","null","6","null","9","null",
"1400000US06073016612","Census Tract 166.12, San Diego County, California","1960","null","81","null","58","null","54","null","17","null","21","null","40","null","41","null","18","null","20","null","35","null","28","null","67","null","52","null","67","null","39","null","29","null","26","null","24","28","null","null","82","38","null","null","154","null","64","null","339","100","null","null","408","null","108","null","166","81","null","null","332","null","100","null","124","null","63","null",
"1400000US06073016613","Census Tract 166.13, San Diego County, California","680","null","47","null","19","null","15","null","11","null","11","null","18","null","15","null","25","null","15","null","19","null","15","null","15","null","12","null","10","null","13","null","69","null","38","null","5","8","null","null","51","26","null","null","43","null","24","null","172","51","null","null","78","null","35","null","69","40","null","null","45","null","21","null","31","null","22","null",
"1400000US06073016614","Census Tract 166.14, San Diego County, California","1330","null","68","null","10","null","16","null","0","null","12","null","14","null","17","null","62","null","42","null","8","null","12","null","69","null","54","null","22","null","17","null","60","null","31","null","73","47","null","null","63","38","null","null","152","null","68","null","291","97","null","null","178","null","76","null","130","69","null","null","155","null","71","null","43","null","35","null",
"1400000US06073016615","Census Tract 166.15, San Diego County, California","844","null","49","null","18","null","17","null","22","null","16","null","9","null","11","null","24","null","21","null","25","null","25","null","55","null","43","null","12","null","14","null","31","null","24","null","74","37","null","null","61","36","null","null","109","null","47","null","113","43","null","null","154","null","40","null","40","31","null","null","40","null","22","null","57","null","26","null",
"1400000US06073016616","Census Tract 166.16, San Diego County, California","1416","null","63","null","126","null","66","null","15","null","17","null","79","null","74","null","61","null","50","null","157","null","80","null","22","null","21","null","58","null","36","null","35","null","26","null","70","41","null","null","127","76","null","null","123","null","56","null","215","94","null","null","75","null","44","null","138","70","null","null","75","null","42","null","40","null","27","null",
"1400000US06073016617","Census Tract 166.17, San Diego County, California","1327","null","93","null","50","null","36","null","88","null","41","null","155","null","71","null","101","null","59","null","104","null","55","null","32","null","30","null","87","null","54","null","60","null","38","null","38","34","null","null","89","53","null","null","95","null","45","null","190","75","null","null","142","null","64","null","16","18","null","null","67","null","40","null","13","null","20","null",
"1400000US06073016701","Census Tract 167.01, San Diego County, California","3423","null","129","null","220","null","122","null","74","null","50","null","77","null","52","null","72","null","55","null","142","null","98","null","119","null","92","null","90","null","64","null","110","null","79","null","129","92","null","null","323","153","null","null","288","null","147","null","629","207","null","null","324","null","115","null","360","121","null","null","358","null","176","null","108","null","72","null",
"1400000US06073016702","Census Tract 167.02, San Diego County, California","2580","null","151","null","43","null","30","null","74","null","52","null","182","null","108","null","106","null","74","null","251","null","130","null","127","null","71","null","87","null","61","null","151","null","112","null","174","93","null","null","178","95","null","null","335","null","131","null","375","164","null","null","176","null","100","null","105","59","null","null","148","null","108","null","68","null","71","null",
"1400000US06073016802","Census Tract 168.02, San Diego County, California","2661","null","126","null","64","null","87","null","171","null","95","null","103","null","66","null","102","null","84","null","49","null","41","null","60","null","69","null","208","null","124","null","151","null","95","null","69","48","null","null","238","142","null","null","293","null","131","null","333","139","null","null","328","null","110","null","127","73","null","null","278","null","102","null","87","null","44","null",
"1400000US06073016804","Census Tract 168.04, San Diego County, California","2536","null","139","null","151","null","118","null","154","null","120","null","276","null","144","null","61","null","56","null","71","null","65","null","213","null","106","null","95","null","68","null","82","null","72","null","148","98","null","null","225","127","null","null","232","null","104","null","254","118","null","null","269","null","147","null","156","120","null","null","76","null","74","null","73","null","62","null",
"1400000US06073016806","Census Tract 168.06, San Diego County, California","1409","null","84","null","73","null","40","null","78","null","55","null","128","null","54","null","111","null","62","null","135","null","76","null","72","null","55","null","73","null","59","null","53","null","47","null","37","33","null","null","85","51","null","null","148","null","75","null","163","66","null","null","91","null","65","null","82","51","null","null","40","null","34","null","40","null","40","null",
"1400000US06073016807","Census Tract 168.07, San Diego County, California","2450","null","119","null","44","null","52","null","73","null","71","null","61","null","74","null","73","null","49","null","103","null","69","null","148","null","108","null","51","null","52","null","130","null","88","null","156","98","null","null","330","117","null","null","211","null","93","null","518","140","null","null","229","null","106","null","99","90","null","null","122","null","75","null","102","null","63","null",
"1400000US06073016809","Census Tract 168.09, San Diego County, California","1677","null","105","null","35","null","26","null","67","null","53","null","93","null","54","null","52","null","41","null","43","null","32","null","59","null","37","null","38","null","27","null","28","null","35","null","66","35","null","null","110","52","null","null","211","null","86","null","327","99","null","null","201","null","76","null","159","71","null","null","149","null","66","null","39","null","26","null",
"1400000US06073016810","Census Tract 168.10, San Diego County, California","895","null","39","null","59","null","42","null","4","null","7","null","5","null","9","null","12","null","11","null","18","null","14","null","16","null","14","null","37","null","33","null","45","null","35","null","36","27","null","null","80","38","null","null","68","null","45","null","172","45","null","null","87","null","39","null","118","45","null","null","75","null","41","null","63","null","35","null",
"1400000US06073016811","Census Tract 168.11, San Diego County, California","1522","null","89","null","51","null","52","null","89","null","47","null","24","null","23","null","124","null","65","null","25","null","22","null","89","null","53","null","41","null","29","null","35","null","26","null","57","43","null","null","181","97","null","null","160","null","73","null","220","103","null","null","151","null","82","null","129","74","null","null","135","null","67","null","11","null","16","null",
"1400000US06073016901","Census Tract 169.01, San Diego County, California","2213","null","147","null","82","null","71","null","14","null","21","null","10","null","15","null","31","null","35","null","11","null","18","null","113","null","84","null","82","null","59","null","132","null","85","null","119","86","null","null","167","101","null","null","248","null","127","null","322","136","null","null","204","null","107","null","257","106","null","null","179","null","78","null","242","null","136","null",
"1400000US06073016902","Census Tract 169.02, San Diego County, California","786","null","66","null","47","null","29","null","4","null","5","null","14","null","10","null","19","null","13","null","11","null","12","null","36","null","27","null","7","null","8","null","30","null","18","null","26","27","null","null","44","28","null","null","106","null","45","null","93","34","null","null","100","null","35","null","52","22","null","null","123","null","45","null","74","null","25","null",
"1400000US06073017006","Census Tract 170.06, San Diego County, California","1026","null","40","null","27","null","20","null","0","null","12","null","84","null","50","null","32","null","26","null","47","null","39","null","6","null","10","null","34","null","41","null","25","null","22","null","28","24","null","null","31","24","null","null","72","null","35","null","75","36","null","null","131","null","47","null","88","47","null","null","146","null","57","null","200","null","58","null",
"1400000US06073017009","Census Tract 170.09, San Diego County, California","1398","null","81","null","38","null","47","null","0","null","12","null","61","null","52","null","43","null","25","null","29","null","26","null","120","null","62","null","53","null","45","null","53","null","36","null","67","44","null","null","12","13","null","null","173","null","88","null","256","91","null","null","144","null","62","null","107","49","null","null","96","null","51","null","146","null","63","null",
"1400000US06073017010","Census Tract 170.10, San Diego County, California","946","null","52","null","18","null","19","null","9","null","12","null","32","null","48","null","18","null","21","null","37","null","35","null","8","null","12","null","23","null","35","null","10","null","17","null","19","21","null","null","35","34","null","null","88","null","69","null","112","56","null","null","186","null","77","null","100","56","null","null","162","null","61","null","89","null","38","null",
"1400000US06073017014","Census Tract 170.14, San Diego County, California","1534","null","104","null","99","null","49","null","112","null","60","null","70","null","56","null","92","null","42","null","160","null","82","null","101","null","47","null","107","null","63","null","72","null","50","null","35","27","null","null","145","63","null","null","82","null","41","null","130","55","null","null","177","null","57","null","54","33","null","null","50","null","29","null","48","null","38","null",
"1400000US06073017015","Census Tract 170.15, San Diego County, California","3168","null","73","null","84","null","66","null","102","null","84","null","92","null","60","null","57","null","51","null","127","null","91","null","54","null","40","null","135","null","69","null","54","null","63","null","94","71","null","null","286","125","null","null","298","null","128","null","418","119","null","null","509","null","164","null","219","116","null","null","370","null","137","null","269","null","122","null",
"1400000US06073017018","Census Tract 170.18, San Diego County, California","1742","null","88","null","22","null","20","null","29","null","25","null","141","null","80","null","116","null","75","null","61","null","44","null","53","null","46","null","63","null","61","null","118","null","59","null","84","40","null","null","174","67","null","null","159","null","58","null","337","107","null","null","179","null","65","null","36","30","null","null","75","null","55","null","95","null","48","null",
