"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073",
"1400000US06081606700","Census Tract 6067, San Mateo County, California","2366","134","2232","2178","1775","4","0","391","3","5","54","51","2","5","26","1","12","0","1","0","1","0","0","2","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081606800","Census Tract 6068, San Mateo County, California","3241","159","3082","2979","2153","36","7","773","3","7","103","99","9","9","57","1","9","0","4","0","1","1","0","0","5","3","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081606900","Census Tract 6069, San Mateo County, California","2454","181","2273","2143","1586","36","8","496","10","7","130","122","6","9","66","0","26","2","2","0","4","1","0","0","3","3","0","8","2","1","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607000","Census Tract 6070, San Mateo County, California","3338","195","3143","3051","2301","29","10","690","10","11","92","83","5","9","46","2","17","0","0","0","0","1","0","0","2","1","0","9","4","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607100","Census Tract 6071, San Mateo County, California","2834","174","2660","2568","2143","17","3","382","14","9","92","89","5","7","50","2","18","0","1","0","1","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607200","Census Tract 6072, San Mateo County, California","3908","618","3290","3104","2147","91","5","819","25","17","186","177","11","7","60","4","61","0","4","0","1","2","0","0","4","18","5","7","2","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06081607300","Census Tract 6073, San Mateo County, California","3503","230","3273","3179","2653","28","7","480","2","9","94","87","6","5","40","2","30","0","0","0","0","0","0","0","1","3","0","6","0","1","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607400","Census Tract 6074, San Mateo County, California","4288","569","3719","3589","2855","70","10","607","30","17","130","119","8","10","51","6","22","1","7","0","1","0","0","0","5","8","0","11","6","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607500","Census Tract 6075, San Mateo County, California","2218","399","1819","1723","1308","52","12","323","24","4","96","89","6","8","47","1","14","0","0","0","1","1","0","0","7","4","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607600","Census Tract 6076, San Mateo County, California","3524","678","2846","2697","2008","79","9","534","58","9","149","142","11","14","57","7","26","1","0","0","0","1","0","0","10","5","10","7","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607701","Census Tract 6077.01, San Mateo County, California","3609","1102","2507","2306","1523","49","5","528","179","22","201","185","8","20","44","6","33","1","2","0","0","0","1","0","38","3","29","15","3","0","0","1","2","1","0","7","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607702","Census Tract 6077.02, San Mateo County, California","2800","798","2002","1866","1191","54","5","458","140","18","136","134","12","11","22","9","10","0","0","0","0","0","0","0","52","2","16","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607800","Census Tract 6078, San Mateo County, California","3183","598","2585","2431","1754","39","8","545","75","10","154","150","11","9","43","6","22","0","1","0","0","0","0","0","29","15","14","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081607900","Census Tract 6079, San Mateo County, California","3073","192","2881","2804","2165","81","8","532","16","2","77","74","4","5","37","4","15","2","1","0","0","0","0","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608001","Census Tract 6080.01, San Mateo County, California","2557","143","2414","2352","1396","47","2","896","4","7","62","57","8","2","15","4","12","2","1","0","0","0","0","0","9","4","0","5","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608002","Census Tract 6080.02, San Mateo County, California","3713","160","3553","3437","2444","65","7","896","14","11","116","108","7","7","51","1","29","3","3","0","0","0","0","0","2","4","1","8","0","0","0","0","0","0","0","4","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608004","Census Tract 6080.04, San Mateo County, California","6211","311","5900","5702","3378","152","4","2123","36","9","198","184","8","11","77","9","47","1","1","0","2","4","0","0","15","8","1","13","4","1","0","0","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608013","Census Tract 6080.13, San Mateo County, California","3917","150","3767","3644","2135","65","4","1409","13","18","123","118","8","6","58","3","30","1","4","0","1","0","0","0","3","4","0","5","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608023","Census Tract 6080.23, San Mateo County, California","2607","176","2431","2336","1268","41","2","998","18","9","95","88","5","4","40","4","22","4","0","0","0","6","0","0","1","1","1","7","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608100","Census Tract 6081, San Mateo County, California","3181","222","2959","2809","1785","55","2","933","24","10","150","142","5","9","65","3","42","2","4","0","0","3","0","0","6","3","0","8","1","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608200","Census Tract 6082, San Mateo County, California","3296","196","3100","2945","1906","70","2","934","30","3","155","142","12","6","70","3","16","1","5","0","0","0","0","0","22","7","0","10","2","2","0","0","0","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608300","Census Tract 6083, San Mateo County, California","3321","173","3148","3053","1778","100","6","1150","17","2","95","90","2","1","48","2","22","0","5","0","0","4","0","0","3","3","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608400","Census Tract 6084, San Mateo County, California","5583","1436","4147","3923","2259","205","6","1308","107","38","224","210","11","12","57","4","56","0","2","0","2","1","0","0","22","41","2","13","1","2","0","2","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608501","Census Tract 6085.01, San Mateo County, California","4633","927","3706","3543","2986","54","10","454","23","16","163","141","14","19","52","2","39","1","1","0","0","0","0","1","4","8","0","22","0","0","0","0","2","0","1","8","6","1","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608502","Census Tract 6085.02, San Mateo County, California","2698","266","2432","2317","1457","49","6","772","24","9","115","104","8","8","34","3","25","1","0","0","0","2","1","0","12","10","0","10","0","0","0","1","2","1","0","4","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608600","Census Tract 6086, San Mateo County, California","4258","610","3648","3490","2473","95","21","855","25","21","158","139","9","18","43","5","28","4","4","1","1","2","3","1","6","10","4","17","3","0","0","0","4","0","1","5","1","0","0","0","2","0","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608700","Census Tract 6087, San Mateo County, California","6606","528","6078","5844","4962","86","8","733","46","9","234","220","12","18","92","7","60","1","2","1","0","1","0","0","17","6","3","12","5","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06081608800","Census Tract 6088, San Mateo County, California","5559","330","5229","5081","4235","69","13","730","17","17","148","141","7","9","91","2","13","0","3","0","0","2","0","0","11","3","0","7","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081608900","Census Tract 6089, San Mateo County, California","6490","477","6013","5809","4347","114","11","1283","21","33","204","192","17","14","82","8","52","4","1","0","0","0","0","0","7","7","0","12","0","1","0","1","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609000","Census Tract 6090, San Mateo County, California","2511","166","2345","2247","1890","30","4","295","13","15","98","96","3","6","35","0","34","1","0","0","0","0","0","0","4","13","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609100","Census Tract 6091, San Mateo County, California","1617","289","1328","1256","1110","17","4","98","22","5","72","69","9","5","15","4","26","0","0","0","0","0","0","2","2","0","6","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609200","Census Tract 6092, San Mateo County, California","7107","748","6359","6153","5522","75","13","489","39","15","206","193","7","15","92","6","50","1","2","0","0","0","0","0","8","12","0","12","2","0","0","0","1","1","3","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609300","Census Tract 6093, San Mateo County, California","3164","207","2957","2895","2728","14","4","139","5","5","62","57","7","4","30","0","10","1","0","0","0","0","0","0","3","1","1","5","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609400","Census Tract 6094, San Mateo County, California","2954","161","2793","2724","2592","6","3","113","5","5","69","63","2","8","38","2","13","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06081609500","Census Tract 6095, San Mateo County, California","4795","354","4441","4280","3752","25","8","472","14","9","161","147","7","19","65","3","47","0","0","0","0","0","0","0","5","1","0","14","0","0","0","0","2","0","0","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609601","Census Tract 6096.01, San Mateo County, California","2767","133","2634","2554","2197","22","0","315","5","15","80","74","7","8","40","0","14","2","0","0","1","0","0","0","1","1","0","6","1","0","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609602","Census Tract 6096.02, San Mateo County, California","1619","94","1525","1472","1301","12","0","152","5","2","53","48","5","5","25","1","10","0","0","0","0","0","0","0","2","0","0","5","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609603","Census Tract 6096.03, San Mateo County, California","5169","239","4930","4792","4328","39","11","400","11","3","138","129","3","12","70","2","38","3","0","0","0","1","0","0","0","0","0","9","5","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609700","Census Tract 6097, San Mateo County, California","4154","196","3958","3860","3593","23","6","220","8","10","98","93","6","5","48","3","31","0","0","0","0","0","0","0","0","0","0","5","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609800","Census Tract 6098, San Mateo County, California","4546","502","4044","3931","3644","28","14","224","13","8","113","105","6","20","55","4","14","0","0","1","0","0","0","0","3","2","0","7","0","0","0","0","0","0","2","3","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081609900","Census Tract 6099, San Mateo County, California","2803","250","2553","2475","2377","6","3","79","9","1","78","72","2","13","26","5","18","1","3","2","1","0","0","0","1","0","0","5","0","0","0","0","0","0","0","1","2","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610000","Census Tract 6100, San Mateo County, California","4514","658","3856","3760","3376","56","15","274","26","13","96","89","10","14","37","0","23","1","0","0","0","1","0","0","0","3","0","7","1","1","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610100","Census Tract 6101, San Mateo County, California","2563","984","1579","1525","1237","62","11","177","32","6","54","49","3","12","16","4","8","1","0","0","0","0","0","0","1","4","0","3","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06081610201","Census Tract 6102.01, San Mateo County, California","5966","4073","1893","1785","976","178","14","523","83","11","108","96","6","9","15","8","10","2","8","2","0","2","0","1","14","2","17","12","4","0","0","1","0","0","0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610202","Census Tract 6102.02, San Mateo County, California","2224","909","1315","1258","716","313","7","189","24","9","57","53","4","10","11","5","12","1","2","0","1","0","1","0","2","3","1","4","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610203","Census Tract 6102.03, San Mateo County, California","3381","2681","700","643","414","88","7","72","60","2","57","47","2","6","6","4","15","5","1","0","0","0","1","0","6","1","0","9","0","0","0","0","0","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610302","Census Tract 6103.02, San Mateo County, California","2175","528","1647","1565","1298","122","15","103","25","2","82","76","6","9","14","9","15","1","0","0","1","0","0","0","4","2","15","6","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610303","Census Tract 6103.03, San Mateo County, California","6528","282","6246","6010","3613","57","8","2305","15","12","236","232","16","11","114","5","56","0","1","0","0","6","0","0","11","12","0","4","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610304","Census Tract 6103.04, San Mateo County, California","4120","350","3770","3641","2686","122","7","796","18","12","129","120","7","8","53","2","30","1","6","0","1","0","0","0","10","2","0","9","0","0","0","0","0","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610400","Census Tract 6104, San Mateo County, California","5612","3448","2164","2047","1620","94","12","209","104","8","117","103","13","19","20","4","18","2","2","2","3","0","0","0","4","7","9","13","3","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610500","Census Tract 6105, San Mateo County, California","5478","4124","1354","1303","957","125","22","107","86","6","51","48","1","8","9","4","4","1","0","0","3","0","0","0","10","4","4","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610601","Census Tract 6106.01, San Mateo County, California","6492","5121","1371","1325","900","96","8","221","91","9","46","38","5","6","8","1","10","1","1","0","0","0","0","0","5","1","0","8","2","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610602","Census Tract 6106.02, San Mateo County, California","3401","1436","1965","1905","1716","34","15","110","17","13","60","57","10","9","19","0","15","3","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610700","Census Tract 6107, San Mateo County, California","5290","1837","3453","3379","2769","256","6","276","51","21","74","65","6","8","27","3","6","0","4","0","0","1","0","0","7","1","2","7","1","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610800","Census Tract 6108, San Mateo County, California","4269","2233","2036","1952","1520","127","8","255","20","22","84","77","16","10","23","3","17","0","0","0","2","1","0","0","1","4","0","7","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081610900","Census Tract 6109, San Mateo County, California","6488","2746","3742","3570","3069","128","19","273","68","13","172","154","16","24","44","14","26","4","2","2","5","2","0","0","6","9","0","18","7","1","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611000","Census Tract 6110, San Mateo County, California","5751","1265","4486","4331","3831","89","17","315","67","12","155","147","27","32","50","3","22","4","5","1","2","0","0","0","1","0","0","6","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06081611100","Census Tract 6111, San Mateo County, California","5889","476","5413","5272","4857","38","3","344","22","8","141","134","10","15","69","8","28","0","0","0","3","0","0","0","1","0","0","7","1","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611200","Census Tract 6112, San Mateo County, California","2887","380","2507","2437","2283","18","1","126","8","1","70","64","11","9","29","3","8","0","1","0","0","0","0","1","2","0","0","6","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611300","Census Tract 6113, San Mateo County, California","4830","537","4293","4201","3786","49","10","338","14","4","92","89","8","4","52","0","19","0","1","0","0","0","0","0","2","3","0","3","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611400","Census Tract 6114, San Mateo County, California","4466","142","4324","4216","3647","33","7","489","24","16","108","100","2","6","57","0","18","0","0","3","6","0","0","0","2","4","2","4","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1400000US06081611500","Census Tract 6115, San Mateo County, California","2696","58","2638","2586","2351","17","3","207","6","2","52","51","2","2","39","2","3","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611600","Census Tract 6116, San Mateo County, California","2142","161","1981","1925","1694","59","1","149","10","12","56","51","8","4","24","2","4","0","0","0","5","1","0","0","1","2","0","5","0","0","0","0","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611700","Census Tract 6117, San Mateo County, California","6095","3653","2442","2307","149","1792","11","33","314","8","135","116","17","3","1","4","6","17","6","1","4","1","8","0","18","2","28","19","10","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611800","Census Tract 6118, San Mateo County, California","4758","2464","2294","2219","105","1511","12","59","512","20","75","61","5","0","1","5","3","10","3","0","3","0","1","0","23","0","7","14","8","0","1","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081611900","Census Tract 6119, San Mateo County, California","8847","4830","4017","3781","418","2546","16","255","527","19","236","216","34","2","2","5","13","25","19","2","8","0","4","3","46","13","40","15","8","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612000","Census Tract 6120, San Mateo County, California","7955","5060","2895","2748","251","1623","14","128","715","17","147","130","14","7","5","8","2","14","8","1","5","0","8","2","20","7","29","17","5","1","3","0","1","0","0","0","2","1","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612100","Census Tract 6121, San Mateo County, California","8782","5080","3702","3536","1804","987","27","235","470","13","166","156","25","11","34","8","19","8","3","5","10","3","3","0","13","7","7","10","3","0","0","1","1","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612200","Census Tract 6122, San Mateo County, California","3842","263","3579","3450","3024","42","7","362","7","8","129","123","9","7","64","6","24","7","0","0","0","0","0","0","2","3","1","5","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612400","Census Tract 6124, San Mateo County, California","1773","115","1658","1614","1315","112","9","155","15","8","44","44","2","3","24","0","10","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612500","Census Tract 6125, San Mateo County, California","4062","189","3873","3773","3340","30","10","371","10","12","100","93","4","7","46","0","15","4","3","0","3","1","0","0","5","5","0","7","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612600","Census Tract 6126, San Mateo County, California","3947","195","3752","3672","3216","40","6","387","8","15","80","76","8","7","35","4","15","1","0","1","1","0","0","0","2","0","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612700","Census Tract 6127, San Mateo County, California","2136","50","2086","2052","1922","7","0","113","8","2","34","34","10","2","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612800","Census Tract 6128, San Mateo County, California","3166","88","3078","3022","2854","13","0","149","4","2","56","54","5","4","32","2","8","0","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081612900","Census Tract 6129, San Mateo County, California","4311","157","4154","4042","3621","31","9","374","5","2","112","109","4","7","63","2","23","0","0","0","0","0","0","0","2","8","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06081613000","Census Tract 6130, San Mateo County, California","3162","67","3095","3032","2621","11","2","372","11","15","63","63","0","3","51","2","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
