"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060730133131","Block Group 1, Census Tract 133.13, San Diego County, California","374","7","0","33","7","0","11","60","31","35","6","79","57","18","15","0","15",
"1500000US060730134011","Block Group 1, Census Tract 134.01, San Diego County, California","669","10","16","12","40","11","18","50","44","38","62","80","129","42","29","73","15",
"1500000US060730134012","Block Group 2, Census Tract 134.01, San Diego County, California","717","9","36","38","9","62","31","2","17","45","125","79","143","65","23","12","21",
"1500000US060730134091","Block Group 1, Census Tract 134.09, San Diego County, California","192","6","6","0","7","27","27","0","14","29","19","33","15","9","0","0","0",
"1500000US060730134092","Block Group 2, Census Tract 134.09, San Diego County, California","137","0","0","0","4","0","0","6","0","13","21","26","30","12","5","0","20",
"1500000US060730134093","Block Group 3, Census Tract 134.09, San Diego County, California","368","5","11","9","14","15","5","0","31","31","43","34","93","52","25","0","0",
"1500000US060730134094","Block Group 4, Census Tract 134.09, San Diego County, California","773","21","18","31","26","33","31","72","57","44","91","99","138","64","48","0","0",
"1500000US060730134095","Block Group 5, Census Tract 134.09, San Diego County, California","427","34","6","9","32","14","36","14","26","29","53","92","37","20","12","7","6",
"1500000US060730134101","Block Group 1, Census Tract 134.10, San Diego County, California","364","8","0","21","5","17","25","38","25","13","18","67","46","23","17","32","9",
"1500000US060730134102","Block Group 2, Census Tract 134.10, San Diego County, California","342","18","7","0","0","7","19","16","33","7","25","45","31","39","32","52","11",
"1500000US060730134103","Block Group 3, Census Tract 134.10, San Diego County, California","391","0","17","9","9","0","10","21","26","0","33","52","96","51","24","20","23",
"1500000US060730134111","Block Group 1, Census Tract 134.11, San Diego County, California","956","0","4","4","22","22","34","30","29","17","143","92","182","112","115","104","46",
"1500000US060730134112","Block Group 2, Census Tract 134.11, San Diego County, California","380","5","0","11","25","28","10","0","9","11","26","39","94","29","42","46","5",
"1500000US060730134113","Block Group 3, Census Tract 134.11, San Diego County, California","313","11","0","7","0","7","19","6","18","10","21","46","53","48","6","37","24",
"1500000US060730134121","Block Group 1, Census Tract 134.12, San Diego County, California","627","14","11","10","24","35","39","0","34","23","68","76","71","53","77","62","30",
"1500000US060730134122","Block Group 2, Census Tract 134.12, San Diego County, California","830","38","45","30","14","40","40","10","36","8","34","127","205","159","19","14","11",
"1500000US060730134123","Block Group 3, Census Tract 134.12, San Diego County, California","177","0","0","0","0","0","0","0","0","0","0","22","37","43","0","24","51",
"1500000US060730134131","Block Group 1, Census Tract 134.13, San Diego County, California","635","11","0","0","0","0","0","18","14","9","67","69","135","102","95","66","49",
"1500000US060730134132","Block Group 2, Census Tract 134.13, San Diego County, California","630","16","0","0","8","0","37","36","35","19","63","110","153","82","34","18","19",
"1500000US060730134133","Block Group 3, Census Tract 134.13, San Diego County, California","324","3","0","0","15","24","0","0","6","0","25","100","68","66","4","6","7",
"1500000US060730134134","Block Group 4, Census Tract 134.13, San Diego County, California","478","33","0","15","6","19","40","0","30","9","100","66","102","18","31","0","9",
"1500000US060730134135","Block Group 5, Census Tract 134.13, San Diego County, California","426","52","20","7","21","57","32","23","14","4","65","69","17","19","0","26","0",
"1500000US060730134141","Block Group 1, Census Tract 134.14, San Diego County, California","482","0","0","19","14","7","8","35","15","0","75","67","113","72","23","27","7",
"1500000US060730134142","Block Group 2, Census Tract 134.14, San Diego County, California","900","0","21","13","6","30","57","16","37","64","119","147","129","112","52","97","0",
"1500000US060730134143","Block Group 3, Census Tract 134.14, San Diego County, California","682","9","6","5","29","13","30","28","31","75","94","119","89","119","8","14","13",
"1500000US060730134151","Block Group 1, Census Tract 134.15, San Diego County, California","551","0","25","13","12","17","56","7","60","16","69","94","105","44","28","0","5",
"1500000US060730134161","Block Group 1, Census Tract 134.16, San Diego County, California","560","19","40","0","8","16","12","19","0","8","53","107","91","77","76","27","7",
"1500000US060730134162","Block Group 2, Census Tract 134.16, San Diego County, California","728","18","4","0","74","23","27","37","61","31","108","122","112","76","26","0","9",
"1500000US060730134171","Block Group 1, Census Tract 134.17, San Diego County, California","443","7","0","13","7","20","0","18","12","0","3","64","72","88","38","83","18",
"1500000US060730134172","Block Group 2, Census Tract 134.17, San Diego County, California","153","9","11","13","0","0","0","0","0","0","14","7","15","38","23","16","7",
"1500000US060730134181","Block Group 1, Census Tract 134.18, San Diego County, California","449","9","9","0","42","24","18","34","57","15","56","87","81","17","0","0","0",
"1500000US060730134182","Block Group 2, Census Tract 134.18, San Diego County, California","821","21","31","7","24","33","56","56","48","55","76","181","146","45","22","20","0",
"1500000US060730134183","Block Group 3, Census Tract 134.18, San Diego County, California","408","0","8","62","15","27","47","25","25","8","45","51","34","42","0","9","10",
"1500000US060730134184","Block Group 4, Census Tract 134.18, San Diego County, California","297","5","13","6","0","0","0","14","17","6","15","57","109","43","12","0","0",
"1500000US060730134191","Block Group 1, Census Tract 134.19, San Diego County, California","369","15","0","14","0","11","14","20","46","34","39","109","54","13","0","0","0",
"1500000US060730134192","Block Group 2, Census Tract 134.19, San Diego County, California","221","0","0","0","0","0","0","5","0","7","14","65","65","24","19","11","11",
"1500000US060730134193","Block Group 3, Census Tract 134.19, San Diego County, California","222","0","5","0","0","13","11","0","6","0","43","53","78","0","13","0","0",
"1500000US060730135031","Block Group 1, Census Tract 135.03, San Diego County, California","509","48","39","56","24","42","13","89","21","21","52","47","24","33","0","0","0",
"1500000US060730135032","Block Group 2, Census Tract 135.03, San Diego County, California","841","83","58","32","67","36","136","94","46","49","62","73","43","31","22","9","0",
"1500000US060730135033","Block Group 3, Census Tract 135.03, San Diego County, California","179","11","0","0","8","10","12","8","9","10","26","17","18","19","8","23","0",
"1500000US060730135034","Block Group 4, Census Tract 135.03, San Diego County, California","516","19","10","23","22","17","0","60","5","34","48","94","152","7","13","12","0",
"1500000US060730135041","Block Group 1, Census Tract 135.04, San Diego County, California","282","9","0","0","0","0","0","15","17","0","62","54","63","32","7","23","0",
"1500000US060730135042","Block Group 2, Census Tract 135.04, San Diego County, California","271","9","0","5","7","7","0","6","11","6","13","19","61","79","29","7","12",
"1500000US060730135043","Block Group 3, Census Tract 135.04, San Diego County, California","428","0","0","7","25","37","14","34","4","16","96","46","70","54","16","0","9",
"1500000US060730135051","Block Group 1, Census Tract 135.05, San Diego County, California","1327","46","48","50","67","47","123","118","46","112","126","196","205","73","40","9","21",
"1500000US060730135052","Block Group 2, Census Tract 135.05, San Diego County, California","588","55","18","22","18","28","37","36","34","67","74","73","75","38","0","13","0",
"1500000US060730135061","Block Group 1, Census Tract 135.06, San Diego County, California","32","0","0","0","0","0","0","5","6","0","9","6","0","0","0","6","0",
"1500000US060730135062","Block Group 2, Census Tract 135.06, San Diego County, California","767","56","71","52","84","68","54","43","57","5","62","47","88","55","18","0","7",
"1500000US060730136011","Block Group 1, Census Tract 136.01, San Diego County, California","333","18","6","6","0","12","18","6","11","5","13","28","38","41","40","55","36",
"1500000US060730136012","Block Group 2, Census Tract 136.01, San Diego County, California","672","62","32","28","35","22","47","14","18","20","77","112","98","47","38","22","0",
"1500000US060730136013","Block Group 3, Census Tract 136.01, San Diego County, California","553","30","5","26","46","5","26","12","43","17","36","72","83","64","36","47","5",
"1500000US060730136014","Block Group 4, Census Tract 136.01, San Diego County, California","377","36","0","12","67","51","17","30","43","10","27","25","35","21","3","0","0",
"1500000US060730136041","Block Group 1, Census Tract 136.04, San Diego County, California","307","32","0","23","9","8","22","36","0","0","33","45","42","33","14","0","10",
"1500000US060730136042","Block Group 2, Census Tract 136.04, San Diego County, California","258","0","0","10","0","6","6","0","9","14","18","21","70","44","25","30","5",
"1500000US060730136043","Block Group 3, Census Tract 136.04, San Diego County, California","850","12","13","17","21","0","19","28","32","27","50","114","228","155","98","11","25",
"1500000US060730136044","Block Group 4, Census Tract 136.04, San Diego County, California","713","89","16","60","76","74","64","4","90","34","88","40","56","12","0","10","0",
"1500000US060730136051","Block Group 1, Census Tract 136.05, San Diego County, California","530","8","25","22","6","9","0","48","25","7","37","63","77","61","74","36","32",
"1500000US060730136052","Block Group 2, Census Tract 136.05, San Diego County, California","543","14","0","25","8","15","7","10","50","0","41","87","90","55","49","21","71",
"1500000US060730136053","Block Group 3, Census Tract 136.05, San Diego County, California","884","27","19","0","0","0","7","61","53","18","95","152","157","132","48","48","67",
"1500000US060730136061","Block Group 1, Census Tract 136.06, San Diego County, California","370","39","50","23","53","0","8","18","35","9","71","10","27","27","0","0","0",
"1500000US060730136062","Block Group 2, Census Tract 136.06, San Diego County, California","728","38","22","30","26","31","44","47","74","49","79","106","83","40","8","29","22",
"1500000US060730136063","Block Group 3, Census Tract 136.06, San Diego County, California","1268","30","42","64","14","39","77","61","69","69","184","167","233","131","19","47","22",
"1500000US060730137011","Block Group 1, Census Tract 137.01, San Diego County, California","262","5","6","18","20","7","0","4","11","22","5","21","64","31","25","15","8",
"1500000US060730137012","Block Group 2, Census Tract 137.01, San Diego County, California","599","16","48","34","9","19","58","25","36","0","22","40","82","69","44","11","86",
"1500000US060730137021","Block Group 1, Census Tract 137.02, San Diego County, California","703","15","46","23","22","38","14","18","87","41","41","134","143","14","36","14","17",
"1500000US060730137022","Block Group 2, Census Tract 137.02, San Diego County, California","549","32","93","27","70","82","29","62","19","31","55","28","15","0","0","6","0",
"1500000US060730137023","Block Group 3, Census Tract 137.02, San Diego County, California","405","20","28","27","25","24","18","27","19","31","31","67","52","22","10","0","4",
"1500000US060730138011","Block Group 1, Census Tract 138.01, San Diego County, California","746","43","15","39","60","29","49","51","49","69","94","117","74","37","8","6","6",
"1500000US060730138012","Block Group 2, Census Tract 138.01, San Diego County, California","360","9","8","13","13","25","13","30","19","17","53","65","64","14","17","0","0",
"1500000US060730138013","Block Group 3, Census Tract 138.01, San Diego County, California","579","35","42","31","46","42","36","67","53","15","73","65","50","11","5","8","0",
"1500000US060730138021","Block Group 1, Census Tract 138.02, San Diego County, California","949","52","56","33","72","36","120","82","65","101","89","179","53","11","0","0","0",
"1500000US060730139031","Block Group 1, Census Tract 139.03, San Diego County, California","768","47","19","89","34","19","41","34","20","31","123","111","142","25","25","8","0",
"1500000US060730139032","Block Group 2, Census Tract 139.03, San Diego County, California","501","8","4","6","48","13","77","51","38","26","54","103","38","20","5","3","7",
"1500000US060730139051","Block Group 1, Census Tract 139.05, San Diego County, California","239","15","0","17","6","9","17","15","4","12","2","23","62","28","7","0","22",
"1500000US060730139052","Block Group 2, Census Tract 139.05, San Diego County, California","296","16","0","10","33","20","8","24","3","16","0","96","51","7","0","12","0",
"1500000US060730139053","Block Group 3, Census Tract 139.05, San Diego County, California","264","0","14","30","0","10","12","11","0","23","28","33","68","22","7","6","0",
"1500000US060730139054","Block Group 4, Census Tract 139.05, San Diego County, California","183","12","21","0","0","0","14","19","9","5","13","51","2","0","24","13","0",
"1500000US060730139061","Block Group 1, Census Tract 139.06, San Diego County, California","1181","77","29","67","58","94","77","81","29","92","142","202","137","66","0","0","30",
"1500000US060730139062","Block Group 2, Census Tract 139.06, San Diego County, California","353","54","36","32","44","14","6","39","24","7","54","14","19","10","0","0","0",
"1500000US060730139071","Block Group 1, Census Tract 139.07, San Diego County, California","351","59","21","46","40","44","34","9","30","0","23","16","7","9","0","13","0",
"1500000US060730139072","Block Group 2, Census Tract 139.07, San Diego County, California","924","66","108","103","121","74","39","59","45","61","104","65","34","25","13","0","7",
"1500000US060730139081","Block Group 1, Census Tract 139.08, San Diego County, California","281","20","12","17","20","26","30","0","6","43","51","11","32","9","4","0","0",
"1500000US060730139082","Block Group 2, Census Tract 139.08, San Diego County, California","648","27","71","61","32","43","37","67","31","44","60","101","40","16","7","0","11",
"1500000US060730139091","Block Group 1, Census Tract 139.09, San Diego County, California","478","24","28","15","27","40","30","25","19","49","27","82","30","51","31","0","0",
"1500000US060730139092","Block Group 2, Census Tract 139.09, San Diego County, California","734","27","41","60","39","36","68","48","62","55","114","96","19","10","20","34","5",
"1500000US060730140011","Block Group 1, Census Tract 140.01, San Diego County, California","366","12","14","12","14","33","52","25","12","26","18","55","53","20","0","20","0",
"1500000US060730140012","Block Group 2, Census Tract 140.01, San Diego County, California","191","6","19","23","0","9","7","0","15","0","29","12","53","0","12","6","0",
"1500000US060730140013","Block Group 3, Census Tract 140.01, San Diego County, California","194","13","0","25","15","25","16","7","9","6","41","20","17","0","0","0","0",
"1500000US060730140014","Block Group 4, Census Tract 140.01, San Diego County, California","217","10","0","46","10","26","27","5","0","0","13","39","17","11","7","6","0",
"1500000US060730140015","Block Group 5, Census Tract 140.01, San Diego County, California","309","16","9","15","7","16","43","52","7","10","17","71","29","6","11","0","0",
"1500000US060730140016","Block Group 6, Census Tract 140.01, San Diego County, California","268","0","34","10","15","13","29","4","11","33","12","40","54","5","0","8","0",
"1500000US060730140021","Block Group 1, Census Tract 140.02, San Diego County, California","139","13","6","5","5","12","14","5","14","0","13","11","20","10","0","0","11",
"1500000US060730140022","Block Group 2, Census Tract 140.02, San Diego County, California","668","0","33","19","17","37","31","103","36","67","61","94","65","57","31","4","13",
"1500000US060730140023","Block Group 3, Census Tract 140.02, San Diego County, California","375","8","14","12","14","33","6","41","29","28","35","57","70","13","0","10","5",
"1500000US060730141011","Block Group 1, Census Tract 141.01, San Diego County, California","675","59","29","41","91","77","62","15","16","34","67","113","62","9","0","0","0",
"1500000US060730141012","Block Group 2, Census Tract 141.01, San Diego County, California","304","12","6","26","31","5","17","30","15","24","52","34","45","7","0","0","0",
"1500000US060730141013","Block Group 3, Census Tract 141.01, San Diego County, California","153","0","0","0","10","11","27","20","0","17","28","29","8","0","0","0","3",
"1500000US060730141021","Block Group 1, Census Tract 141.02, San Diego County, California","771","52","25","27","14","15","60","32","75","30","35","193","149","19","25","20","0",
"1500000US060730141022","Block Group 2, Census Tract 141.02, San Diego County, California","341","27","44","16","25","12","50","21","11","43","27","11","46","8","0","0","0",
"1500000US060730142001","Block Group 1, Census Tract 142, San Diego County, California","372","9","22","21","17","17","27","35","17","15","19","74","60","17","22","0","0",
"1500000US060730142002","Block Group 2, Census Tract 142, San Diego County, California","284","6","25","0","30","13","34","10","19","22","37","12","42","14","7","8","5",
"1500000US060730142003","Block Group 3, Census Tract 142, San Diego County, California","227","8","0","0","12","30","15","9","6","5","34","52","44","12","0","0","0",
"1500000US060730142004","Block Group 4, Census Tract 142, San Diego County, California","304","6","7","10","13","10","14","24","22","27","61","42","45","23","0","0","0",
"1500000US060730142005","Block Group 5, Census Tract 142, San Diego County, California","732","0","24","27","18","72","36","89","37","44","111","124","96","29","6","12","7",
"1500000US060730143001","Block Group 1, Census Tract 143, San Diego County, California","430","64","25","36","39","44","36","37","30","21","27","17","27","27","0","0","0",
"1500000US060730143002","Block Group 2, Census Tract 143, San Diego County, California","823","62","55","21","48","49","41","48","58","56","149","125","59","26","19","0","7",
"1500000US060730144001","Block Group 1, Census Tract 144, San Diego County, California","884","203","101","90","70","52","70","54","27","66","82","43","5","7","0","0","14",
"1500000US060730144002","Block Group 2, Census Tract 144, San Diego County, California","682","93","143","106","80","56","57","43","23","13","25","22","11","5","0","0","5",
"1500000US060730145001","Block Group 1, Census Tract 145, San Diego County, California","460","25","59","0","60","21","18","22","34","13","40","72","36","37","6","9","8",
"1500000US060730145002","Block Group 2, Census Tract 145, San Diego County, California","561","52","55","34","67","34","42","35","43","5","43","74","30","38","0","9","0",
"1500000US060730145003","Block Group 3, Census Tract 145, San Diego County, California","368","34","17","6","0","35","31","32","12","27","48","75","36","6","0","9","0",
"1500000US060730146011","Block Group 1, Census Tract 146.01, San Diego County, California","814","140","42","66","63","25","57","51","82","23","107","54","93","11","0","0","0",
"1500000US060730146012","Block Group 2, Census Tract 146.01, San Diego County, California","921","96","62","99","96","67","73","22","96","69","87","67","60","17","10","0","0",
"1500000US060730146013","Block Group 3, Census Tract 146.01, San Diego County, California","276","12","9","59","27","0","12","35","7","9","25","54","10","17","0","0","0",
"1500000US060730146021","Block Group 1, Census Tract 146.02, San Diego County, California","676","12","22","70","49","87","37","43","42","10","54","84","78","51","22","15","0",
"1500000US060730146022","Block Group 2, Census Tract 146.02, San Diego County, California","479","0","21","19","27","34","22","39","27","56","37","55","90","41","0","0","11",
"1500000US060730146023","Block Group 3, Census Tract 146.02, San Diego County, California","453","17","19","14","10","10","12","28","24","17","40","43","75","113","23","0","8",
"1500000US060730147001","Block Group 1, Census Tract 147, San Diego County, California","1018","88","126","115","78","94","95","54","78","41","68","69","74","18","10","10","0",
"1500000US060730147002","Block Group 2, Census Tract 147, San Diego County, California","656","68","24","35","10","42","44","53","54","18","110","153","7","27","0","11","0",
"1500000US060730147003","Block Group 3, Census Tract 147, San Diego County, California","913","43","61","25","72","42","30","68","63","53","82","188","110","46","0","30","0",
"1500000US060730147004","Block Group 4, Census Tract 147, San Diego County, California","550","16","17","0","34","47","69","41","30","23","83","81","69","13","20","7","0",
"1500000US060730148011","Block Group 1, Census Tract 148.01, San Diego County, California","568","49","28","42","61","28","19","46","32","19","57","71","79","9","18","6","4",
"1500000US060730148012","Block Group 2, Census Tract 148.01, San Diego County, California","1268","207","70","91","153","123","122","61","116","39","118","67","77","24","0","0","0",
"1500000US060730148013","Block Group 3, Census Tract 148.01, San Diego County, California","205","0","0","0","5","9","21","31","0","10","20","16","26","39","20","8","0",
"1500000US060730148014","Block Group 4, Census Tract 148.01, San Diego County, California","1301","74","65","56","73","113","114","136","105","97","142","143","93","62","9","13","6",
"1500000US060730148031","Block Group 1, Census Tract 148.03, San Diego County, California","801","53","26","44","44","60","89","86","23","52","95","124","48","29","12","16","0",
"1500000US060730148032","Block Group 2, Census Tract 148.03, San Diego County, California","962","133","74","104","67","73","60","74","44","42","63","95","61","47","15","10","0",
"1500000US060730148033","Block Group 3, Census Tract 148.03, San Diego County, California","717","99","96","27","32","149","44","32","26","68","46","39","26","6","17","0","10",
"1500000US060730148041","Block Group 1, Census Tract 148.04, San Diego County, California","408","6","14","13","14","26","12","35","27","28","11","83","91","20","13","15","0",
"1500000US060730148042","Block Group 2, Census Tract 148.04, San Diego County, California","1086","144","132","44","52","79","46","26","86","38","125","80","130","30","51","10","13",
"1500000US060730148043","Block Group 3, Census Tract 148.04, San Diego County, California","582","93","28","7","41","38","41","50","34","34","67","57","68","24","0","0","0",
"1500000US060730149001","Block Group 1, Census Tract 149, San Diego County, California","381","12","40","24","20","28","15","33","15","39","9","64","51","18","13","0","0",
"1500000US060730149002","Block Group 2, Census Tract 149, San Diego County, California","884","47","45","72","56","81","77","127","41","64","68","125","29","20","12","11","9",
"1500000US060730149003","Block Group 3, Census Tract 149, San Diego County, California","624","75","21","49","42","17","20","6","17","35","43","129","90","42","16","22","0",
"1500000US060730149004","Block Group 4, Census Tract 149, San Diego County, California","549","63","44","26","30","22","83","46","29","55","86","33","26","0","0","0","6",
"1500000US060730149005","Block Group 5, Census Tract 149, San Diego County, California","879","60","66","73","62","77","44","67","48","55","94","85","42","64","11","31","0",
"1500000US060730150001","Block Group 1, Census Tract 150, San Diego County, California","743","36","25","62","39","89","65","43","64","31","90","65","93","33","0","0","8",
"1500000US060730150002","Block Group 2, Census Tract 150, San Diego County, California","724","48","24","28","86","33","64","67","11","21","151","112","45","10","16","8","0",
"1500000US060730150003","Block Group 3, Census Tract 150, San Diego County, California","429","16","26","6","11","49","24","21","7","0","46","95","88","24","0","9","7",
"1500000US060730150004","Block Group 4, Census Tract 150, San Diego County, California","294","21","17","31","15","15","24","18","28","14","55","27","21","0","8","0","0",
"1500000US060730151001","Block Group 1, Census Tract 151, San Diego County, California","390","0","0","24","28","17","18","7","31","20","58","86","46","22","0","13","20",
"1500000US060730151002","Block Group 2, Census Tract 151, San Diego County, California","682","22","43","16","37","56","46","48","56","59","75","89","78","18","15","17","7",
"1500000US060730151003","Block Group 3, Census Tract 151, San Diego County, California","388","21","6","25","9","11","13","37","50","13","70","42","21","21","29","5","15",
"1500000US060730151004","Block Group 4, Census Tract 151, San Diego County, California","490","35","0","21","7","36","23","56","48","38","48","33","93","36","14","0","2",
"1500000US060730152001","Block Group 1, Census Tract 152, San Diego County, California","333","8","21","22","0","6","0","6","26","18","26","37","27","45","37","39","15",
"1500000US060730152002","Block Group 2, Census Tract 152, San Diego County, California","461","16","0","0","0","0","15","32","11","13","37","40","71","51","40","53","82",
"1500000US060730152003","Block Group 3, Census Tract 152, San Diego County, California","298","14","0","4","4","9","16","11","0","15","35","43","74","33","6","23","11",
"1500000US060730152004","Block Group 4, Census Tract 152, San Diego County, California","361","8","6","13","6","0","22","14","21","20","59","39","51","13","40","26","23",
"1500000US060730153011","Block Group 1, Census Tract 153.01, San Diego County, California","440","18","7","21","16","49","23","44","38","14","62","78","35","19","0","7","9",
"1500000US060730153012","Block Group 2, Census Tract 153.01, San Diego County, California","612","43","22","86","56","107","49","21","31","54","44","45","27","7","12","8","0",
"1500000US060730153021","Block Group 1, Census Tract 153.02, San Diego County, California","983","60","28","29","107","91","71","67","40","69","101","115","119","51","0","22","13",
"1500000US060730153022","Block Group 2, Census Tract 153.02, San Diego County, California","447","20","0","5","8","11","13","9","19","12","53","13","72","36","12","54","110",
"1500000US060730154031","Block Group 1, Census Tract 154.03, San Diego County, California","453","17","0","0","8","18","0","17","21","30","40","75","78","55","41","9","44",
"1500000US060730154032","Block Group 2, Census Tract 154.03, San Diego County, California","424","7","0","16","6","8","17","13","15","28","51","24","53","55","42","36","53",
"1500000US060730154041","Block Group 1, Census Tract 154.04, San Diego County, California","1322","101","123","166","126","131","87","108","59","32","125","135","61","50","9","9","0",
"1500000US060730154042","Block Group 2, Census Tract 154.04, San Diego County, California","530","74","10","14","9","21","20","31","47","17","50","48","26","57","0","41","65",
"1500000US060730154043","Block Group 3, Census Tract 154.04, San Diego County, California","772","11","30","33","114","79","63","44","38","28","16","94","92","64","36","30","0",
"1500000US060730154051","Block Group 1, Census Tract 154.05, San Diego County, California","838","49","50","39","46","53","22","45","49","28","124","96","154","27","19","11","26",
"1500000US060730154052","Block Group 2, Census Tract 154.05, San Diego County, California","489","15","20","9","16","12","9","23","7","0","25","70","139","66","36","14","28",
"1500000US060730154053","Block Group 3, Census Tract 154.05, San Diego County, California","432","8","7","0","7","18","23","18","29","0","23","62","91","33","69","44","0",
"1500000US060730154061","Block Group 1, Census Tract 154.06, San Diego County, California","732","5","0","10","12","20","18","24","10","17","39","79","115","98","72","99","114",
"1500000US060730155011","Block Group 1, Census Tract 155.01, San Diego County, California","838","33","15","23","44","28","31","10","68","60","174","107","124","72","30","11","8",
"1500000US060730155012","Block Group 2, Census Tract 155.01, San Diego County, California","554","48","27","12","34","50","38","31","17","10","54","73","86","47","9","12","6",
"1500000US060730155013","Block Group 3, Census Tract 155.01, San Diego County, California","316","11","15","10","14","19","12","21","28","8","12","54","47","31","18","0","16",
"1500000US060730155022","Block Group 2, Census Tract 155.02, San Diego County, California","594","21","6","36","21","9","5","28","24","31","54","78","128","98","17","7","31",
"1500000US060730155023","Block Group 3, Census Tract 155.02, San Diego County, California","342","25","9","15","13","13","8","16","11","24","25","42","59","34","15","22","11",
"1500000US060730156011","Block Group 1, Census Tract 156.01, San Diego County, California","1294","102","114","129","120","89","108","34","38","44","96","207","142","48","13","10","0",
"1500000US060730156012","Block Group 2, Census Tract 156.01, San Diego County, California","749","24","11","70","44","61","53","41","56","35","102","95","117","20","20","0","0",
"1500000US060730156021","Block Group 1, Census Tract 156.02, San Diego County, California","291","8","0","14","0","33","23","13","21","5","15","23","44","40","21","13","18",
"1500000US060730156022","Block Group 2, Census Tract 156.02, San Diego County, California","488","17","14","5","0","17","14","26","20","7","35","91","80","39","32","35","56",
"1500000US060730157011","Block Group 1, Census Tract 157.01, San Diego County, California","1248","211","129","194","147","84","101","95","68","39","95","46","33","0","0","0","6",
"1500000US060730157012","Block Group 2, Census Tract 157.01, San Diego County, California","975","182","131","121","67","49","81","83","61","46","56","74","9","15","0","0","0",
"1500000US060730157031","Block Group 1, Census Tract 157.03, San Diego County, California","1464","281","190","118","153","134","117","101","121","52","80","76","34","0","7","0","0",
"1500000US060730157032","Block Group 2, Census Tract 157.03, San Diego County, California","862","138","81","149","71","99","56","49","29","38","94","36","22","0","0","0","0",
"1500000US060730157041","Block Group 1, Census Tract 157.04, San Diego County, California","719","65","44","64","42","90","52","41","110","32","63","45","55","16","0","0","0",
"1500000US060730157042","Block Group 2, Census Tract 157.04, San Diego County, California","721","110","49","51","24","44","88","31","99","27","87","61","50","0","0","0","0",
"1500000US060730158011","Block Group 1, Census Tract 158.01, San Diego County, California","747","133","137","49","107","60","45","51","14","20","56","65","10","0","0","0","0",
"1500000US060730158012","Block Group 2, Census Tract 158.01, San Diego County, California","577","88","63","113","36","32","63","36","22","36","16","45","27","0","0","0","0",
"1500000US060730158021","Block Group 1, Census Tract 158.02, San Diego County, California","386","87","67","43","66","21","23","0","14","0","23","33","9","0","0","0","0",
"1500000US060730158022","Block Group 2, Census Tract 158.02, San Diego County, California","770","134","78","64","55","125","43","62","40","48","36","25","42","10","0","8","0",
"1500000US060730158023","Block Group 3, Census Tract 158.02, San Diego County, California","339","0","27","49","49","18","25","11","27","29","27","50","10","11","0","6","0",
"1500000US060730159011","Block Group 1, Census Tract 159.01, San Diego County, California","968","161","90","70","110","155","80","78","67","25","50","40","24","18","0","0","0",
"1500000US060730159021","Block Group 1, Census Tract 159.02, San Diego County, California","296","7","16","27","17","6","45","17","34","15","49","38","15","10","0","0","0",
"1500000US060730159022","Block Group 2, Census Tract 159.02, San Diego County, California","1277","218","125","119","65","143","136","102","53","63","91","56","49","17","28","5","7",
"1500000US060730159023","Block Group 3, Census Tract 159.02, San Diego County, California","262","7","4","19","26","41","14","14","4","12","53","34","20","14","0","0","0",
"1500000US060730160001","Block Group 1, Census Tract 160, San Diego County, California","308","38","30","10","47","0","10","16","18","37","22","25","32","23","0","0","0",
"1500000US060730160002","Block Group 2, Census Tract 160, San Diego County, California","614","12","33","32","23","36","58","51","33","48","27","99","87","60","9","0","6",
"1500000US060730161001","Block Group 1, Census Tract 161, San Diego County, California","1072","51","31","6","84","33","81","88","112","60","113","133","107","86","36","42","9",
"1500000US060730161002","Block Group 2, Census Tract 161, San Diego County, California","546","16","14","13","47","13","22","14","83","30","88","69","55","59","10","6","7",
"1500000US060730161003","Block Group 3, Census Tract 161, San Diego County, California","185","0","6","10","0","4","23","6","8","0","33","9","60","13","6","0","7",
"1500000US060730161004","Block Group 4, Census Tract 161, San Diego County, California","461","27","37","24","29","44","41","47","8","32","66","25","51","6","15","0","9",
"1500000US060730162011","Block Group 1, Census Tract 162.01, San Diego County, California","601","7","8","27","16","7","21","16","8","17","56","81","109","127","55","39","7",
"1500000US060730162012","Block Group 2, Census Tract 162.01, San Diego County, California","851","38","30","48","18","41","92","28","40","9","71","111","111","107","28","79","0",
"1500000US060730162013","Block Group 3, Census Tract 162.01, San Diego County, California","740","54","33","47","52","32","31","7","35","29","84","89","127","58","16","17","29",
"1500000US060730162021","Block Group 1, Census Tract 162.02, San Diego County, California","395","36","37","23","26","33","50","63","42","34","25","19","7","0","0","0","0",
"1500000US060730162022","Block Group 2, Census Tract 162.02, San Diego County, California","1064","59","19","62","82","162","105","119","132","28","93","101","26","54","0","15","7",
"1500000US060730163011","Block Group 1, Census Tract 163.01, San Diego County, California","782","69","46","66","49","47","91","58","56","40","97","75","46","22","20","0","0",
"1500000US060730163012","Block Group 2, Census Tract 163.01, San Diego County, California","1021","129","91","104","71","136","81","70","65","63","87","78","20","15","11","0","0",
"1500000US060730163021","Block Group 1, Census Tract 163.02, San Diego County, California","1083","88","73","43","141","103","95","80","129","48","113","110","34","12","7","0","7",
