bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G06000104061001,060014061001,G06000104061001,060014061001,1,1,1,1,1,1
G06000104061002,060014061002,G06000104061002,060014061002,1,1,1,1,1,1
G06000104061002,060014061002,G06000104271003,060014271003,0,0,0,0,0,0
G06000104061003,060014061003,G06000104061003,060014061003,1,1,1,1,1,0.99806430066
G06000104061003,060014061003,G06000104061004,060014061004,0,0,0,0,0,0.00193569934
G06000104061003,060014061003,G06000104271001,060014271001,0,0,0,0,0,0
G06000104061004,060014061004,G06000104061004,060014061004,1,1,1,1,1,0.999150902865
G06000104061004,060014061004,G06000104061001,060014061001,0,0,0,0,0,8.49097135e-4
G06000104062011,060014062011,G06000104062011,060014062011,1,1,1,1,1,1
G06000104062012,060014062012,G06000104062012,060014062012,1,1,1,1,1,1
G06000104062013,060014062013,G06000104062013,060014062013,1,1,1,1,1,1
G06000104062014,060014062014,G06000104062014,060014062014,1,1,1,1,1,1
G06000104062021,060014062021,G06000104062021,060014062021,1,1,1,1,1,1
G06000104062022,060014062022,G06000104062022,060014062022,1,1,1,1,1,1
G06000104062023,060014062023,G06000104062023,060014062023,1,1,1,1,1,1
G06000104063001,060014063001,G06000104063001,060014063001,1,1,1,1,1,1
G06000104063002,060014063002,G06000104063002,060014063002,1,1,1,1,1,1
G06000104063003,060014063003,G06000104063003,060014063003,1,1,1,1,1,1
G06000104063004,060014063004,G06000104063004,060014063004,1,1,1,1,1,1
G06000104064001,060014064001,G06000104064001,060014064001,1,1,1,1,1,1
G06000104064002,060014064002,G06000104064002,060014064002,1,1,1,1,1,1
G06000104065001,060014065001,G06000104065001,060014065001,1,1,1,1,1,1
G06000104065002,060014065002,G06000104065002,060014065002,1,1,1,1,1,1
G06000104065003,060014065003,G06000104065003,060014065003,1,1,1,1,1,1
G06000104065004,060014065004,G06000104065004,060014065004,1,1,1,1,1,1
G06000104066011,060014066011,G06000104066011,060014066011,1,1,1,1,1,1
G06000104066012,060014066012,G06000104066012,060014066012,1,1,1,1,1,1
G06000104066013,060014066013,G06000104066013,060014066013,1,1,1,1,1,1
G06000104066014,060014066014,G06000104066014,060014066014,1,1,1,1,1,1
G06000104066021,060014066021,G06000104066021,060014066021,1,1,1,1,1,1
G06000104066022,060014066022,G06000104066022,060014066022,1,1,1,1,1,1
G06000104067001,060014067001,G06000104067001,060014067001,1,1,1,1,1,1
G06000104067002,060014067002,G06000104067002,060014067002,1,1,1,1,1,1
G06000104067003,060014067003,G06000104067003,060014067003,1,1,1,1,1,1
G06000104067004,060014067004,G06000104067004,060014067004,1,1,1,1,1,1
G06000104067005,060014067005,G06000104067005,060014067005,1,1,1,1,1,1
G06000104068001,060014068001,G06000104068001,060014068001,1,1,1,1,1,1
G06000104068002,060014068002,G06000104068002,060014068002,1,1,1,1,1,1
G06000104068003,060014068003,G06000104068003,060014068003,1,1,1,1,1,1
G06000104068004,060014068004,G06000104068004,060014068004,1,1,1,1,1,1
G06000104069001,060014069001,G06000104069001,060014069001,1,1,1,1,1,1
G06000104069002,060014069002,G06000104069002,060014069002,1,1,1,1,1,1
G06000104069003,060014069003,G06000104069003,060014069003,1,1,1,1,1,1
G06000104070001,060014070001,G06000104070001,060014070001,1,1,1,1,1,1
G06000104070002,060014070002,G06000104070002,060014070002,1,1,1,1,1,1
G06000104070003,060014070003,G06000104070003,060014070003,1,1,1,1,1,1
G06000104070004,060014070004,G06000104070004,060014070004,1,1,1,1,1,1
G06000104070005,060014070005,G06000104070005,060014070005,1,1,1,1,1,1
G06000104071011,060014071011,G06000104071011,060014071011,1,1,1,1,1,1
G06000104071012,060014071012,G06000104071012,060014071012,1,1,1,1,1,1
G06000104071021,060014071021,G06000104071021,060014071021,1,1,1,1,1,1
G06000104071022,060014071022,G06000104071022,060014071022,1,1,1,1,1,1
G06000104071023,060014071023,G06000104071023,060014071023,1,1,1,1,1,1
G06000104071024,060014071024,G06000104071024,060014071024,1,1,1,1,1,1
G06000104072001,060014072001,G06000104072001,060014072001,1,1,1,1,1,1
G06000104072002,060014072002,G06000104072002,060014072002,1,1,1,1,1,1
G06000104072003,060014072003,G06000104072003,060014072003,1,1,1,1,1,1
G06000104072004,060014072004,G06000104072004,060014072004,1,1,1,1,1,1
G06000104073001,060014073001,G06000104073001,060014073001,1,1,1,1,1,1
G06000104073002,060014073002,G06000104073002,060014073002,1,1,1,1,1,1
G06000104073002,060014073002,G06000104271003,060014271003,0,0,0,0,0,0
G06000104074001,060014074001,G06000104074001,060014074001,1,1,1,1,1,1
G06000104074002,060014074002,G06000104074002,060014074002,1,1,1,1,1,1
G06000104074003,060014074003,G06000104074003,060014074003,1,1,1,1,1,1
G06000104075001,060014075001,G06000104075001,060014075001,1,1,1,1,1,1
G06000104075002,060014075002,G06000104075002,060014075002,1,1,1,1,1,1
G06000104075003,060014075003,G06000104075003,060014075003,1,1,1,1,1,1
G06000104076001,060014076001,G06000104076001,060014076001,1,1,1,1,1,1
G06000104076002,060014076002,G06000104076002,060014076002,1,1,1,1,1,1
G06000104076003,060014076003,G06000104076003,060014076003,1,1,1,1,1,1
G06000104076004,060014076004,G06000104076004,060014076004,1,1,1,1,1,1
G06000104076005,060014076005,G06000104076005,060014076005,1,1,1,1,1,1
G06000104077001,060014077001,G06000104078002,060014078002,0.00202231236,0.002447868732,0.002348016465,0.003353802056,0.002167694939,0.012339384388
G06000104077001,060014077001,G06000104077001,060014077001,0.99797768764,0.997552131268,0.997651983535,0.996646197944,0.997832305061,0.987660615612
G06000104077002,060014077002,G06000104077002,060014077002,1,1,1,1,1,1
G06000104077003,060014077003,G06000104077003,060014077003,1,1,1,1,1,1
G06000104077004,060014077004,G06000104077004,060014077004,1,1,1,1,1,1
G06000104078001,060014078001,G06000104078002,060014078002,1,1,1,1,1,0.976728086431
G06000104078001,060014078001,G06000104083001,060014083001,0,0,0,0,0,0.023271913569
G06000104078002,060014078002,G06000104078002,060014078002,0.999928072856,0.999930153827,0.999925847701,0.999930612462,0.999925173534,0.999955387302
G06000104078002,060014078002,G06000104077001,060014077001,7.1927144e-5,6.9846173e-5,7.4152299e-5,6.9387538e-5,7.4826466e-5,4.4612698e-5
G06000104078003,060014078003,G06000104078001,060014078001,1,1,1,1,1,1
G06000104079001,060014079001,G06000104079001,060014079001,1,1,1,1,1,1
G06000104079002,060014079002,G06000104079002,060014079002,1,1,1,1,1,1
G06000104079003,060014079003,G06000104079003,060014079003,1,1,1,1,1,1
G06000104080001,060014080001,G06000104080001,060014080001,1,1,1,1,1,0.999982913382
G06000104080001,060014080001,G06000104301021,060014301021,0,0,0,0,0,1.7086618e-5
G06000104080002,060014080002,G06000104080002,060014080002,0.999995437999,0.99999547013,0.99999492308,0.999992770201,0.999995239546,0.998311508414
G06000104080002,060014080002,G06000104301021,060014301021,4.562001e-6,4.52987e-6,5.07692e-6,7.229799e-6,4.760454e-6,0.001688491586
G06000104081001,060014081001,G06000104081001,060014081001,0.999819933809,0.999818268121,0.999802596007,0.999825842629,0.999801159132,0.98724361468
G06000104081001,060014081001,G06000104301021,060014301021,1.80066191e-4,1.81731879e-4,1.97403993e-4,1.74157371e-4,1.98840868e-4,0.01275638532
G06000104081002,060014081002,G06000104081005,060014081005,0.617712403017,0.618271467049,0.589758113423,0.649264335843,0.578068298843,0.729567937615
G06000104081002,060014081002,G06000104081002,060014081002,0.382287596983,0.381728532951,0.410241886577,0.350735664157,0.421931701157,0.270432062385
G06000104081003,060014081003,G06000104081003,060014081003,1,1,1,1,1,0.993903827802
G06000104081003,060014081003,G06000104301021,060014301021,0,0,0,0,0,0.006096172198
G06000104081004,060014081004,G06000104081004,060014081004,1,1,1,1,1,1
G06000104082001,060014082001,G06000104082001,060014082001,1,1,1,1,1,1
G06000104082002,060014082002,G06000104082002,060014082002,1,1,1,1,1,1
G06000104082003,060014082003,G06000104082003,060014082003,1,1,1,1,1,1
G06000104083001,060014083001,G06000104083001,060014083001,1,1,1,1,1,1
G06000104083002,060014083002,G06000104083002,060014083002,1,1,1,1,1,1
G06000104083003,060014083003,G06000104083003,060014083003,1,1,1,1,1,1
G06000104083004,060014083004,G06000104083004,060014083004,1,1,1,1,1,1
G06000104083005,060014083005,G06000104083005,060014083005,1,1,1,1,1,1
G06000104084001,060014084001,G06000104084001,060014084001,1,1,1,1,1,1
G06000104084002,060014084002,G06000104084002,060014084002,1,1,1,1,1,1
G06000104084003,060014084003,G06000104084003,060014084003,1,1,1,1,1,1
G06000104085001,060014085001,G06000104085001,060014085001,1,1,1,1,1,1
G06000104085002,060014085002,G06000104085002,060014085002,1,1,1,1,1,1
G06000104085003,060014085003,G06000104085003,060014085003,1,1,1,1,1,1
G06000104085004,060014085004,G06000104085004,060014085004,1,1,1,1,1,1
G06000104085005,060014085005,G06000104085005,060014085005,1,1,1,1,1,1
G06000104086001,060014086001,G06000104086001,060014086001,1,1,1,1,1,1
G06000104086002,060014086002,G06000104086002,060014086002,1,1,1,1,1,0.991251611711
G06000104086002,060014086002,G06000104087002,060014087002,0,0,0,0,0,0.008748388289
G06000104086003,060014086003,G06000104086003,060014086003,1,1,1,1,1,1
G06000104086004,060014086004,G06000104086004,060014086004,1,1,1,1,1,1
G06000104087001,060014087001,G06000104087001,060014087001,1,1,1,1,1,1
G06000104087002,060014087002,G06000104087002,060014087002,1,1,1,1,1,1
G06000104087003,060014087003,G06000104087003,060014087003,1,1,1,1,1,1
G06000104087004,060014087004,G06000104087004,060014087004,1,1,1,1,1,1
G06000104087005,060014087005,G06000104087005,060014087005,1,1,1,1,1,1
G06000104087006,060014087006,G06000104087006,060014087006,1,1,1,1,1,1
G06000104088001,060014088001,G06000104088001,060014088001,1,1,1,1,1,1
G06000104088002,060014088002,G06000104088002,060014088002,0.984917043741,0.98128342246,0.979166666667,0.981308411215,0.976525821596,0.910078715151
G06000104088002,060014088002,G06000104089002,060014089002,0,0,0,0,0.00234741784,0.068646076719
G06000104088002,060014088002,G06000104088003,060014088003,0.015082956259,0.01871657754,0.020833333333,0.018691588785,0.021126760563,0.019352698319
G06000104088002,060014088002,G06000104089001,060014089001,0,0,0,0,0,0.001922509811
G06000104088003,060014088003,G06000104088003,060014088003,0.859630032644,0.867098865478,0.870967741935,0.84375,0.873684210526,0.984595576972
G06000104088003,060014088003,G06000104088002,060014088002,0.140369967356,0.132901134522,0.129032258065,0.15625,0.126315789474,0.015404423028
G06000104088004,060014088004,G06000104088004,060014088004,1,1,1,1,1,1
G06000104089001,060014089001,G06000104089001,060014089001,1,1,1,1,1,1
G06000104089002,060014089002,G06000104089002,060014089002,1,1,1,1,1,1
G06000104090001,060014090001,G06000104090001,060014090001,1,1,1,1,1,1
G06000104090002,060014090002,G06000104090003,060014090003,1,1,1,1,1,0.998728752889
G06000104090002,060014090002,G06000104283014,060014283014,0,0,0,0,0,0.001271247111
G06000104090003,060014090003,G06000104090003,060014090003,1,1,1,1,1,0.982286623844
G06000104090003,060014090003,G06000104324003,060014324003,0,0,0,0,0,0.016277054646
G06000104090003,060014090003,G06000104324001,060014324001,0,0,0,0,0,0.00143632151
G06000104090004,060014090004,G06000104090002,060014090002,0.998036430612,0.998036430612,0.998036430612,0.998036430612,0.998036430612,0.998036430612
G06000104090004,060014090004,G06000104324003,060014324003,0.001963569388,0.001963569388,0.001963569388,0.001963569388,0.001963569388,0.001963569388
G06000104090004,060014090004,G06000104283014,060014283014,0,0,0,0,0,0
G06000104091001,060014091001,G06000104091001,060014091001,1,1,1,1,1,1
G06000104091002,060014091002,G06000104091002,060014091002,1,1,1,1,1,1
G06000104092001,060014092001,G06000104092001,060014092001,0.978905735229,0.980015972461,0.980673560665,0.978644681066,0.9780634,0.967872052477
G06000104092001,060014092001,G06000104323003,060014323003,0.002513606675,0.002351692847,0.00229090143,0.002546420985,0.002486800615,0.0150191983
G06000104092001,060014092001,G06000104325021,060014325021,0.018580658095,0.017632334692,0.017035537905,0.018808897948,0.019449799385,0.017108749223
G06000104092002,060014092002,G06000104092002,060014092002,0.989307221694,0.987329610403,0.98682110399,0.986222421786,0.988008074062,0.990346029744
G06000104092002,060014092002,G06000104325021,060014325021,0.010692778306,0.012670389597,0.01317889601,0.013777578214,0.011991925938,0.009653970256
G06000104093001,060014093001,G06000104093001,060014093001,1,1,1,1,1,1
G06000104093002,060014093002,G06000104093002,060014093002,0.991756369156,0.99230672469,0.991034403188,0.98832659436,0.991776582798,0.995409283562
G06000104093002,060014093002,G06000104323001,060014323001,0.008243630844,0.00769327531,0.008965596812,0.01167340564,0.008223417202,0.004590716438
G06000104093003,060014093003,G06000104093003,060014093003,1,1,1,1,1,1
G06000104093004,060014093004,G06000104093004,060014093004,1,1,1,1,1,1
G06000104094001,060014094001,G06000104094001,060014094001,1,1,1,1,1,1
G06000104094002,060014094002,G06000104094002,060014094002,1,1,1,1,1,1
G06000104094003,060014094003,G06000104094003,060014094003,1,1,1,1,1,1
G06000104095001,060014095001,G06000104095001,060014095001,1,1,1,1,1,1
G06000104095002,060014095002,G06000104095002,060014095002,1,1,1,1,1,1
G06000104095003,060014095003,G06000104095003,060014095003,1,1,1,1,1,1
G06000104096001,060014096001,G06000104096001,060014096001,1,1,1,1,1,1
G06000104096002,060014096002,G06000104096002,060014096002,1,1,1,1,1,1
G06000104096003,060014096003,G06000104096003,060014096003,1,1,1,1,1,1
G06000104096004,060014096004,G06000104096004,060014096004,1,1,1,1,1,1
G06000104096005,060014096005,G06000104096005,060014096005,1,1,1,1,1,1
G06000104097001,060014097001,G06000104097001,060014097001,1,1,1,1,1,1
G06000104097002,060014097002,G06000104097002,060014097002,1,1,1,1,1,1
G06000104097003,060014097003,G06000104097003,060014097003,1,1,1,1,1,1
G06000104097004,060014097004,G06000104097004,060014097004,1,1,1,1,1,1
G06000104098001,060014098001,G06000104098001,060014098001,1,1,1,1,1,1
G06000104098002,060014098002,G06000104098002,060014098002,1,1,1,1,1,1
G06000104098003,060014098003,G06000104098003,060014098003,1,1,1,1,1,1
G06000104099001,060014099001,G06000104099001,060014099001,1,1,1,1,1,1
G06000104099002,060014099002,G06000104099002,060014099002,1,1,1,1,1,1
G06000104099003,060014099003,G06000104301021,060014301021,0,0,0,0,0,0.078613213956
G06000104099003,060014099003,G06000104099003,060014099003,1,1,1,1,1,0.921386786044
G06000104099004,060014099004,G06000104099004,060014099004,1,1,1,1,1,0.983918287341
G06000104099004,060014099004,G06000104301021,060014301021,0,0,0,0,0,0.016081712659
G06000104100001,060014100001,G06000104100001,060014100001,0.995230820062,0.995019580632,0.994901710707,0.995349533416,0.994938871688,0.914769147144
G06000104100001,060014100001,G06000104301021,060014301021,0,0,0,0,0,0.075215010889
G06000104100001,060014100001,G06000104304002,060014304002,9.79031263e-4,0.001022395114,0.001046591798,9.54661438e-4,0.001038963283,0.00215171812
G06000104100001,060014100001,G06000104328001,060014328001,0.003790148675,0.003958024254,0.004051697494,0.003695805147,0.004022165029,0.001422558531
G06000104100001,060014100001,G06000104321001,060014321001,0,0,0,0,0,0.004330971939
G06000104100001,060014100001,G06000104321002,060014321002,0,0,0,0,0,0.002110593376
G06000104100002,060014100002,G06000104100002,060014100002,1,1,1,1,1,0.976162968237
G06000104100002,060014100002,G06000104101002,060014101002,0,0,0,0,0,0.010024462055
G06000104100002,060014100002,G06000104321001,060014321001,0,0,0,0,0,0.013812569708
G06000104100003,060014100003,G06000104100003,060014100003,1,1,1,1,1,1
G06000104101001,060014101001,G06000104101001,060014101001,1,1,1,1,1,1
G06000104101002,060014101002,G06000104101002,060014101002,1,1,1,1,1,1
G06000104102001,060014102001,G06000104102001,060014102001,1,1,1,1,1,1
G06000104102002,060014102002,G06000104102002,060014102002,1,1,1,1,1,1
G06000104102003,060014102003,G06000104102003,060014102003,1,1,1,1,1,1
G06000104103001,060014103001,G06000104103001,060014103001,1,1,1,1,1,1
