"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06085512001","Census Tract 5120.01, Santa Clara County, California","15108","null","135230","null",
"1400000US06085512005","Census Tract 5120.05, Santa Clara County, California","11543","null","94755","null",
"1400000US06085512017","Census Tract 5120.17, Santa Clara County, California","6007","null","78151","null",
"1400000US06085512019","Census Tract 5120.19, Santa Clara County, California","8007","null","88750","null",
"1400000US06085512020","Census Tract 5120.20, Santa Clara County, California","5593","null","66142","null",
"1400000US06085512021","Census Tract 5120.21, Santa Clara County, California","12755","null","97685","null",
"1400000US06085512022","Census Tract 5120.22, Santa Clara County, California","8500","null","62903","null",
"1400000US06085512023","Census Tract 5120.23, Santa Clara County, California","9271","null","71488","null",
"1400000US06085512024","Census Tract 5120.24, Santa Clara County, California","6161","null","76538","null",
"1400000US06085512025","Census Tract 5120.25, Santa Clara County, California","18434","null","103750","null",
"1400000US06085512026","Census Tract 5120.26, Santa Clara County, California","32617","null","71838","null",
"1400000US06085512027","Census Tract 5120.27, Santa Clara County, California","6338","null","60679","null",
"1400000US06085512029","Census Tract 5120.29, Santa Clara County, California","10716","null","88658","null",
"1400000US06085512030","Census Tract 5120.30, Santa Clara County, California","6818","null","123654","null",
"1400000US06085512031","Census Tract 5120.31, Santa Clara County, California","10903","null","110532","null",
"1400000US06085512032","Census Tract 5120.32, Santa Clara County, California","14392","null","117827","null",
"1400000US06085512033","Census Tract 5120.33, Santa Clara County, California","13743","null","107771","null",
"1400000US06085512034","Census Tract 5120.34, Santa Clara County, California","3781","null","85648","null",
"1400000US06085512035","Census Tract 5120.35, Santa Clara County, California","13303","null","112639","null",
"1400000US06085512036","Census Tract 5120.36, Santa Clara County, California","15719","null","96386","null",
"1400000US06085512037","Census Tract 5120.37, Santa Clara County, California","14704","null","97738","null",
"1400000US06085512038","Census Tract 5120.38, Santa Clara County, California","15838","null","88013","null",
"1400000US06085512039","Census Tract 5120.39, Santa Clara County, California","12379","null","123405","null",
"1400000US06085512042","Census Tract 5120.42, Santa Clara County, California","20504","null","80625","null",
"1400000US06085512043","Census Tract 5120.43, Santa Clara County, California","7308","null","41500","null",
"1400000US06085512045","Census Tract 5120.45, Santa Clara County, California","13105","null","102375","null",
"1400000US06085512047","Census Tract 5120.47, Santa Clara County, California","8681","null","99219","null",
"1400000US06085512052","Census Tract 5120.52, Santa Clara County, California","17537","null","75573","null",
"1400000US06085512053","Census Tract 5120.53, Santa Clara County, California","7189","null","79792","null",
"1400000US06085512100","Census Tract 5121, Santa Clara County, California","30181","null","112955","null",
"1400000US06085512200","Census Tract 5122, Santa Clara County, California","21394","null","132321","null",
"1400000US06085512305","Census Tract 5123.05, Santa Clara County, California","38344","null","127045","null",
"1400000US06085512307","Census Tract 5123.07, Santa Clara County, California","9544","null","88443","null",
"1400000US06085512308","Census Tract 5123.08, Santa Clara County, California","19261","null","126875","null",
"1400000US06085512309","Census Tract 5123.09, Santa Clara County, California","13976","null","114632","null",
"1400000US06085512310","Census Tract 5123.10, Santa Clara County, California","7954","null","52500","null",
"1400000US06085512311","Census Tract 5123.11, Santa Clara County, California","13252","null","83942","null",
"1400000US06085512312","Census Tract 5123.12, Santa Clara County, California","33892","null","133750","null",
"1400000US06085512313","Census Tract 5123.13, Santa Clara County, California","13701","null","78906","null",
"1400000US06085512314","Census Tract 5123.14, Santa Clara County, California","14515","null","69063","null",
"1400000US06085512401","Census Tract 5124.01, Santa Clara County, California","7221","null","85758","null",
"1400000US06085512402","Census Tract 5124.02, Santa Clara County, California","23644","null","120978","null",
"1400000US06085512503","Census Tract 5125.03, Santa Clara County, California","13168","null","131013","null",
"1400000US06085512505","Census Tract 5125.05, Santa Clara County, California","9428","null","65408","null",
"1400000US06085512506","Census Tract 5125.06, Santa Clara County, California","12815","null","57959","null",
"1400000US06085512508","Census Tract 5125.08, Santa Clara County, California","6650","null","64176","null",
"1400000US06085512509","Census Tract 5125.09, Santa Clara County, California","25536","null","78816","null",
"1400000US06085512510","Census Tract 5125.10, Santa Clara County, California","16723","null","78546","null",
"1400000US06085512602","Census Tract 5126.02, Santa Clara County, California","14097","null","63250","null",
"1400000US06085512603","Census Tract 5126.03, Santa Clara County, California","13702","null","34167","null",
"1400000US06085512604","Census Tract 5126.04, Santa Clara County, California","4682","null","31460","null",
"1400000US06085513000","Census Tract 5130, Santa Clara County, California","3607","null","30847","null",
"1400000US06085513500","Census Tract 5135, Santa Clara County, California","46938","null","58977","null",
"1400000US06087100100","Census Tract 1001, Santa Cruz County, California","12762","null","111364","null",
"1400000US06087100200","Census Tract 1002, Santa Cruz County, California","7190","null","61910","null",
"1400000US06087100300","Census Tract 1003, Santa Cruz County, California","20544","null","87717","null",
"1400000US06087100400","Census Tract 1004, Santa Cruz County, California","34500","null","49167","null",
"1400000US06087100500","Census Tract 1005, Santa Cruz County, California","6369","null","81908","null",
"1400000US06087100600","Census Tract 1006, Santa Cruz County, California","5305","null","76788","null",
"1400000US06087100700","Census Tract 1007, Santa Cruz County, California","10261","null","41818","null",
"1400000US06087100800","Census Tract 1008, Santa Cruz County, California","8166","null","50957","null",
"1400000US06087100900","Census Tract 1009, Santa Cruz County, California","16048","null","58173","null",
"1400000US06087101000","Census Tract 1010, Santa Cruz County, California","4272","null","34430","null",
"1400000US06087101100","Census Tract 1011, Santa Cruz County, California","22519","null","73333","null",
"1400000US06087101200","Census Tract 1012, Santa Cruz County, California","17617","null","71139","null",
"1400000US06087110100","Census Tract 1101, Santa Cruz County, California","7129","null","40104","null",
"1400000US06087110200","Census Tract 1102, Santa Cruz County, California","10944","null","54931","null",
"1400000US06087110300","Census Tract 1103, Santa Cruz County, California","5864","null","31690","null",
"1400000US06087110400","Census Tract 1104, Santa Cruz County, California","8228","null","48214","null",
"1400000US06087110501","Census Tract 1105.01, Santa Cruz County, California","11737","null","43594","null",
"1400000US06087110502","Census Tract 1105.02, Santa Cruz County, California","9503","null","58188","null",
"1400000US06087110600","Census Tract 1106, Santa Cruz County, California","5971","null","47691","null",
"1400000US06087110700","Census Tract 1107, Santa Cruz County, California","15308","null","49625","null",
"1400000US06087120200","Census Tract 1202, Santa Cruz County, California","9614","null","95208","null",
"1400000US06087120301","Census Tract 1203.01, Santa Cruz County, California","16557","null","86815","null",
"1400000US06087120302","Census Tract 1203.02, Santa Cruz County, California","19755","null","82454","null",
"1400000US06087120400","Census Tract 1204, Santa Cruz County, California","17069","null","71319","null",
"1400000US06087120500","Census Tract 1205, Santa Cruz County, California","18414","null","87396","null",
"1400000US06087120600","Census Tract 1206, Santa Cruz County, California","8395","null","88342","null",
"1400000US06087120700","Census Tract 1207, Santa Cruz County, California","11401","null","76393","null",
"1400000US06087120800","Census Tract 1208, Santa Cruz County, California","18585","null","91447","null",
"1400000US06087120900","Census Tract 1209, Santa Cruz County, California","14002","null","103641","null",
"1400000US06087121000","Census Tract 1210, Santa Cruz County, California","9823","null","107286","null",
"1400000US06087121100","Census Tract 1211, Santa Cruz County, California","18614","null","80270","null",
"1400000US06087121200","Census Tract 1212, Santa Cruz County, California","24791","null","110990","null",
"1400000US06087121300","Census Tract 1213, Santa Cruz County, California","6871","null","62853","null",
"1400000US06087121401","Census Tract 1214.01, Santa Cruz County, California","17024","null","59773","null",
"1400000US06087121402","Census Tract 1214.02, Santa Cruz County, California","8521","null","57041","null",
"1400000US06087121403","Census Tract 1214.03, Santa Cruz County, California","13785","null","46917","null",
"1400000US06087121500","Census Tract 1215, Santa Cruz County, California","4910","null","48693","null",
"1400000US06087121600","Census Tract 1216, Santa Cruz County, California","11169","null","61287","null",
"1400000US06087121700","Census Tract 1217, Santa Cruz County, California","7114","null","52554","null",
"1400000US06087121800","Census Tract 1218, Santa Cruz County, California","6673","null","55606","null",
"1400000US06087122001","Census Tract 1220.01, Santa Cruz County, California","17861","null","75329","null",
"1400000US06087122002","Census Tract 1220.02, Santa Cruz County, California","9180","null","103864","null",
"1400000US06087122003","Census Tract 1220.03, Santa Cruz County, California","12045","null","72063","null",
"1400000US06087122100","Census Tract 1221, Santa Cruz County, California","10484","null","61136","null",
"1400000US06087122201","Census Tract 1222.01, Santa Cruz County, California","14010","null","73724","null",
"1400000US06087122202","Census Tract 1222.02, Santa Cruz County, California","18245","null","90329","null",
"1400000US06087122203","Census Tract 1222.03, Santa Cruz County, California","17788","null","87717","null",
"1400000US06087122300","Census Tract 1223, Santa Cruz County, California","19235","null","75741","null",
"1400000US06087122400","Census Tract 1224, Santa Cruz County, California","6730","null","79207","null",
"1400000US06087122500","Census Tract 1225, Santa Cruz County, California","11968","null","61650","null",
"1400000US06087123100","Census Tract 1231, Santa Cruz County, California","20065","null","63000","null",
"1400000US06087123300","Census Tract 1233, Santa Cruz County, California","21386","null","55625","null",
"1400000US06087990100","Census Tract 9901, Santa Cruz County, California","**","**","-","-",
"1400000US06089010100","Census Tract 101, Shasta County, California","5471","null","20745","null",
"1400000US06089010200","Census Tract 102, Shasta County, California","6367","null","37188","null",
"1400000US06089010300","Census Tract 103, Shasta County, California","11357","null","45240","null",
"1400000US06089010400","Census Tract 104, Shasta County, California","9036","null","36840","null",
"1400000US06089010500","Census Tract 105, Shasta County, California","6038","null","25236","null",
"1400000US06089010601","Census Tract 106.01, Shasta County, California","16151","null","79583","null",
"1400000US06089010602","Census Tract 106.02, Shasta County, California","7538","null","57238","null",
"1400000US06089010603","Census Tract 106.03, Shasta County, California","15785","null","68438","null",
"1400000US06089010702","Census Tract 107.02, Shasta County, California","17902","null","60129","null",
"1400000US06089010703","Census Tract 107.03, Shasta County, California","3623","null","39366","null",
"1400000US06089010704","Census Tract 107.04, Shasta County, California","6371","null","29453","null",
"1400000US06089010803","Census Tract 108.03, Shasta County, California","6971","null","45329","null",
"1400000US06089010804","Census Tract 108.04, Shasta County, California","11874","null","58818","null",
"1400000US06089010805","Census Tract 108.05, Shasta County, California","8854","null","56293","null",
"1400000US06089010806","Census Tract 108.06, Shasta County, California","6979","null","39115","null",
"1400000US06089010807","Census Tract 108.07, Shasta County, California","3819","null","64252","null",
"1400000US06089010900","Census Tract 109, Shasta County, California","6237","null","27181","null",
"1400000US06089011001","Census Tract 110.01, Shasta County, California","17892","null","81875","null",
"1400000US06089011002","Census Tract 110.02, Shasta County, California","4652","null","49167","null",
"1400000US06089011100","Census Tract 111, Shasta County, California","6686","null","56875","null",
"1400000US06089011209","Census Tract 112.09, Shasta County, California","2056","null","33607","null",
"1400000US06089011300","Census Tract 113, Shasta County, California","8142","null","39828","null",
"1400000US06089011401","Census Tract 114.01, Shasta County, California","6043","null","66652","null",
"1400000US06089011402","Census Tract 114.02, Shasta County, California","10328","null","79980","null",
"1400000US06089011403","Census Tract 114.03, Shasta County, California","8184","null","60707","null",
"1400000US06089011500","Census Tract 115, Shasta County, California","7945","null","42382","null",
"1400000US06089011600","Census Tract 116, Shasta County, California","5122","null","24617","null",
"1400000US06089011701","Census Tract 117.01, Shasta County, California","15942","null","65237","null",
"1400000US06089011702","Census Tract 117.02, Shasta County, California","8462","null","44363","null",
"1400000US06089011703","Census Tract 117.03, Shasta County, California","6725","null","43507","null",
"1400000US06089011801","Census Tract 118.01, Shasta County, California","18620","null","65313","null",
"1400000US06089011802","Census Tract 118.02, Shasta County, California","19827","null","44648","null",
"1400000US06089011803","Census Tract 118.03, Shasta County, California","8506","null","42634","null",
"1400000US06089011900","Census Tract 119, Shasta County, California","8428","null","59646","null",
"1400000US06089012000","Census Tract 120, Shasta County, California","5158","null","33243","null",
"1400000US06089012101","Census Tract 121.01, Shasta County, California","4053","null","36756","null",
"1400000US06089012102","Census Tract 121.02, Shasta County, California","5567","null","38423","null",
"1400000US06089012200","Census Tract 122, Shasta County, California","5679","null","44503","null",
"1400000US06089012301","Census Tract 123.01, Shasta County, California","7840","null","32515","null",
"1400000US06089012302","Census Tract 123.02, Shasta County, California","5245","null","52161","null",
"1400000US06089012303","Census Tract 123.03, Shasta County, California","10969","null","51422","null",
"1400000US06089012400","Census Tract 124, Shasta County, California","11050","null","58587","null",
"1400000US06089012500","Census Tract 125, Shasta County, California","13637","null","49318","null",
"1400000US06089012601","Census Tract 126.01, Shasta County, California","5051","null","42445","null",
"1400000US06089012603","Census Tract 126.03, Shasta County, California","5703","null","41755","null",
"1400000US06089012604","Census Tract 126.04, Shasta County, California","9383","null","44405","null",
"1400000US06089012701","Census Tract 127.01, Shasta County, California","8283","null","43203","null",
"1400000US06089012702","Census Tract 127.02, Shasta County, California","9057","null","39107","null",
"1400000US06091010000","Census Tract 100, Sierra County, California","11434","null","52950","null",
"1400000US06093000100","Census Tract 1, Siskiyou County, California","11616","null","26809","null",
"1400000US06093000200","Census Tract 2, Siskiyou County, California","5066","null","33988","null",
"1400000US06093000300","Census Tract 3, Siskiyou County, California","2511","null","36516","null",
"1400000US06093000400","Census Tract 4, Siskiyou County, California","6321","null","27875","null",
"1400000US06093000500","Census Tract 5, Siskiyou County, California","3338","null","28920","null",
"1400000US06093000600","Census Tract 6, Siskiyou County, California","12492","null","46458","null",
"1400000US06093000701","Census Tract 7.01, Siskiyou County, California","5238","null","44083","null",
"1400000US06093000702","Census Tract 7.02, Siskiyou County, California","3737","null","31910","null",
"1400000US06093000703","Census Tract 7.03, Siskiyou County, California","3354","null","34614","null",
"1400000US06093000800","Census Tract 8, Siskiyou County, California","8783","null","42902","null",
"1400000US06093000900","Census Tract 9, Siskiyou County, California","7000","null","37725","null",
"1400000US06093001000","Census Tract 10, Siskiyou County, California","6776","null","45482","null",
"1400000US06093001100","Census Tract 11, Siskiyou County, California","3623","null","34110","null",
"1400000US06093001200","Census Tract 12, Siskiyou County, California","7762","null","32283","null",
"1400000US06095250103","Census Tract 2501.03, Solano County, California","19452","null","66618","null",
"1400000US06095250104","Census Tract 2501.04, Solano County, California","7135","null","92761","null",
"1400000US06095250105","Census Tract 2501.05, Solano County, California","7874","null","100783","null",
"1400000US06095250106","Census Tract 2501.06, Solano County, California","10176","null","110183","null",
"1400000US06095250200","Census Tract 2502, Solano County, California","7361","null","41845","null",
"1400000US06095250300","Census Tract 2503, Solano County, California","9152","null","53542","null",
"1400000US06095250400","Census Tract 2504, Solano County, California","4433","null","60146","null",
"1400000US06095250501","Census Tract 2505.01, Solano County, California","22313","null","54400","null",
"1400000US06095250502","Census Tract 2505.02, Solano County, California","10069","null","68529","null",
"1400000US06095250601","Census Tract 2506.01, Solano County, California","2500","null","61706","null",
"1400000US06095250604","Census Tract 2506.04, Solano County, California","11307","null","87990","null",
"1400000US06095250605","Census Tract 2506.05, Solano County, California","4981","null","103806","null",
"1400000US06095250701","Census Tract 2507.01, Solano County, California","9385","null","47328","null",
"1400000US06095250801","Census Tract 2508.01, Solano County, California","7942","null","43333","null",
"1400000US06095250900","Census Tract 2509, Solano County, California","2810","null","19472","null",
"1400000US06095251000","Census Tract 2510, Solano County, California","22769","null","39250","null",
"1400000US06095251100","Census Tract 2511, Solano County, California","17345","null","44261","null",
"1400000US06095251200","Census Tract 2512, Solano County, California","19405","null","42614","null",
"1400000US06095251300","Census Tract 2513, Solano County, California","7350","null","63750","null",
"1400000US06095251400","Census Tract 2514, Solano County, California","13331","null","65564","null",
"1400000US06095251500","Census Tract 2515, Solano County, California","6999","null","40205","null",
"1400000US06095251600","Census Tract 2516, Solano County, California","10285","null","50238","null",
"1400000US06095251701","Census Tract 2517.01, Solano County, California","6090","null","50803","null",
"1400000US06095251702","Census Tract 2517.02, Solano County, California","11443","null","72750","null",
"1400000US06095251802","Census Tract 2518.02, Solano County, California","12411","null","32669","null",
"1400000US06095251803","Census Tract 2518.03, Solano County, California","14312","null","60185","null",
"1400000US06095251804","Census Tract 2518.04, Solano County, California","15797","null","71556","null",
"1400000US06095251901","Census Tract 2519.01, Solano County, California","10927","null","55460","null",
"1400000US06095251902","Census Tract 2519.02, Solano County, California","5440","null","64627","null",
"1400000US06095251903","Census Tract 2519.03, Solano County, California","10182","null","66250","null",
"1400000US06095252000","Census Tract 2520, Solano County, California","12510","null","72321","null",
"1400000US06095252102","Census Tract 2521.02, Solano County, California","10151","null","69087","null",
"1400000US06095252103","Census Tract 2521.03, Solano County, California","6631","null","68366","null",
"1400000US06095252104","Census Tract 2521.04, Solano County, California","17308","null","148063","null",
"1400000US06095252105","Census Tract 2521.05, Solano County, California","7805","null","100469","null",
"1400000US06095252106","Census Tract 2521.06, Solano County, California","6234","null","81594","null",
"1400000US06095252107","Census Tract 2521.07, Solano County, California","3727","null","90101","null",
"1400000US06095252108","Census Tract 2521.08, Solano County, California","13983","null","86250","null",
"1400000US06095252201","Census Tract 2522.01, Solano County, California","10732","null","105284","null",
"1400000US06095252202","Census Tract 2522.02, Solano County, California","4323","null","103890","null",
"1400000US06095252305","Census Tract 2523.05, Solano County, California","9303","null","85313","null",
"1400000US06095252306","Census Tract 2523.06, Solano County, California","6344","null","77813","null",
"1400000US06095252310","Census Tract 2523.10, Solano County, California","11622","null","121004","null",
"1400000US06095252311","Census Tract 2523.11, Solano County, California","10852","null","110469","null",
"1400000US06095252312","Census Tract 2523.12, Solano County, California","13950","null","66976","null",
"1400000US06095252313","Census Tract 2523.13, Solano County, California","8697","null","60643","null",
"1400000US06095252314","Census Tract 2523.14, Solano County, California","21875","null","68500","null",
"1400000US06095252315","Census Tract 2523.15, Solano County, California","7764","null","94269","null",
"1400000US06095252316","Census Tract 2523.16, Solano County, California","7954","null","80010","null",
"1400000US06095252317","Census Tract 2523.17, Solano County, California","8752","null","99792","null",
"1400000US06095252401","Census Tract 2524.01, Solano County, California","5271","null","48771","null",
"1400000US06095252402","Census Tract 2524.02, Solano County, California","10036","null","47332","null",
"1400000US06095252501","Census Tract 2525.01, Solano County, California","7003","null","42886","null",
"1400000US06095252502","Census Tract 2525.02, Solano County, California","4469","null","37644","null",
"1400000US06095252604","Census Tract 2526.04, Solano County, California","7477","null","54402","null",
"1400000US06095252605","Census Tract 2526.05, Solano County, California","6268","null","44536","null",
"1400000US06095252606","Census Tract 2526.06, Solano County, California","7019","null","41494","null",
"1400000US06095252607","Census Tract 2526.07, Solano County, California","7884","null","39070","null",
"1400000US06095252608","Census Tract 2526.08, Solano County, California","6592","null","41630","null",
"1400000US06095252610","Census Tract 2526.10, Solano County, California","14432","null","65139","null",
"1400000US06095252611","Census Tract 2526.11, Solano County, California","7215","null","55036","null",
"1400000US06095252702","Census Tract 2527.02, Solano County, California","16634","null","73295","null",
"1400000US06095252703","Census Tract 2527.03, Solano County, California","11774","null","74551","null",
"1400000US06095252704","Census Tract 2527.04, Solano County, California","8857","null","58472","null",
"1400000US06095252705","Census Tract 2527.05, Solano County, California","2961","null","70848","null",
"1400000US06095252706","Census Tract 2527.06, Solano County, California","6429","null","90485","null",
"1400000US06095252707","Census Tract 2527.07, Solano County, California","5569","null","58056","null",
"1400000US06095252801","Census Tract 2528.01, Solano County, California","6759","null","51861","null",
"1400000US06095252802","Census Tract 2528.02, Solano County, California","131141","null","73594","null",
"1400000US06095252903","Census Tract 2529.03, Solano County, California","22342","null","110556","null",
"1400000US06095252904","Census Tract 2529.04, Solano County, California","10829","null","77156","null",
"1400000US06095252908","Census Tract 2529.08, Solano County, California","8184","null","71479","null",
"1400000US06095252909","Census Tract 2529.09, Solano County, California","18511","null","79231","null",
"1400000US06095252910","Census Tract 2529.10, Solano County, California","15441","null","89738","null",
"1400000US06095252911","Census Tract 2529.11, Solano County, California","7485","null","41359","null",
"1400000US06095252912","Census Tract 2529.12, Solano County, California","18273","null","104333","null",
"1400000US06095252913","Census Tract 2529.13, Solano County, California","21184","null","93986","null",
"1400000US06095252914","Census Tract 2529.14, Solano County, California","23338","null","79438","null",
"1400000US06095252915","Census Tract 2529.15, Solano County, California","7733","null","122929","null",
"1400000US06095253000","Census Tract 2530, Solano County, California","**","**","-","-",
"1400000US06095253101","Census Tract 2531.01, Solano County, California","9543","null","57396","null",
"1400000US06095253105","Census Tract 2531.05, Solano County, California","6504","null","55938","null",
"1400000US06095253106","Census Tract 2531.06, Solano County, California","9638","null","61480","null",
"1400000US06095253107","Census Tract 2531.07, Solano County, California","8563","null","52015","null",
"1400000US06095253108","Census Tract 2531.08, Solano County, California","10165","null","53090","null",
"1400000US06095253201","Census Tract 2532.01, Solano County, California","12709","null","84712","null",
"1400000US06095253203","Census Tract 2532.03, Solano County, California","9437","null","54819","null",
"1400000US06095253204","Census Tract 2532.04, Solano County, California","16101","null","71477","null",
"1400000US06095253205","Census Tract 2532.05, Solano County, California","12960","null","83385","null",
"1400000US06095253206","Census Tract 2532.06, Solano County, California","19368","null","111625","null",
"1400000US06095253300","Census Tract 2533, Solano County, California","6806","null","68295","null",
"1400000US06095253402","Census Tract 2534.02, Solano County, California","6869","null","54139","null",
"1400000US06095253403","Census Tract 2534.03, Solano County, California","8443","null","82917","null",
"1400000US06095253404","Census Tract 2534.04, Solano County, California","15672","null","64402","null",
"1400000US06095253500","Census Tract 2535, Solano County, California","11339","null","54341","null",
"1400000US06095980000","Census Tract 9800, Solano County, California","**","**","-","-",
"1400000US06097150100","Census Tract 1501, Sonoma County, California","7948","null","76203","null",
"1400000US06097150202","Census Tract 1502.02, Sonoma County, California","5272","null","68614","null",
"1400000US06097150203","Census Tract 1502.03, Sonoma County, California","8691","null","49548","null",
"1400000US06097150204","Census Tract 1502.04, Sonoma County, California","9042","null","80268","null",
"1400000US06097150303","Census Tract 1503.03, Sonoma County, California","11053","null","59918","null",
"1400000US06097150304","Census Tract 1503.04, Sonoma County, California","5333","null","52665","null",
"1400000US06097150305","Census Tract 1503.05, Sonoma County, California","8958","null","37254","null",
"1400000US06097150306","Census Tract 1503.06, Sonoma County, California","16273","null","74313","null",
"1400000US06097150500","Census Tract 1505, Sonoma County, California","14769","null","66091","null",
"1400000US06097150601","Census Tract 1506.01, Sonoma County, California","17649","null","72500","null",
"1400000US06097150602","Census Tract 1506.02, Sonoma County, California","7018","null","72009","null",
"1400000US06097150603","Census Tract 1506.03, Sonoma County, California","5504","null","57465","null",
"1400000US06097150607","Census Tract 1506.07, Sonoma County, California","19121","null","101395","null",
"1400000US06097150609","Census Tract 1506.09, Sonoma County, California","10017","null","59561","null",
"1400000US06097150610","Census Tract 1506.10, Sonoma County, California","9422","null","100899","null",
"1400000US06097150611","Census Tract 1506.11, Sonoma County, California","20032","null","85787","null",
"1400000US06097150612","Census Tract 1506.12, Sonoma County, California","22615","null","102679","null",
"1400000US06097150701","Census Tract 1507.01, Sonoma County, California","12362","null","59375","null",
"1400000US06097150702","Census Tract 1507.02, Sonoma County, California","20376","null","87026","null",
"1400000US06097150800","Census Tract 1508, Sonoma County, California","5847","null","68638","null",
"1400000US06097150901","Census Tract 1509.01, Sonoma County, California","15821","null","55662","null",
"1400000US06097150902","Census Tract 1509.02, Sonoma County, California","12790","null","95139","null",
"1400000US06097151000","Census Tract 1510, Sonoma County, California","11183","null","79875","null",
"1400000US06097151100","Census Tract 1511, Sonoma County, California","9932","null","66767","null",
"1400000US06097151201","Census Tract 1512.01, Sonoma County, California","3879","null","53552","null",
"1400000US06097151203","Census Tract 1512.03, Sonoma County, California","14328","null","64896","null",
"1400000US06097151204","Census Tract 1512.04, Sonoma County, California","6659","null","61141","null",
"1400000US06097151301","Census Tract 1513.01, Sonoma County, California","14366","null","55888","null",
"1400000US06097151305","Census Tract 1513.05, Sonoma County, California","5908","null","43618","null",
"1400000US06097151306","Census Tract 1513.06, Sonoma County, California","10392","null","58142","null",
"1400000US06097151307","Census Tract 1513.07, Sonoma County, California","13214","null","80903","null",
"1400000US06097151308","Census Tract 1513.08, Sonoma County, California","9220","null","58056","null",
"1400000US06097151309","Census Tract 1513.09, Sonoma County, California","11412","null","77599","null",
"1400000US06097151310","Census Tract 1513.10, Sonoma County, California","6475","null","62178","null",
"1400000US06097151311","Census Tract 1513.11, Sonoma County, California","13603","null","73114","null",
"1400000US06097151401","Census Tract 1514.01, Sonoma County, California","6039","null","54485","null",
"1400000US06097151402","Census Tract 1514.02, Sonoma County, California","4875","null","46924","null",
"1400000US06097151502","Census Tract 1515.02, Sonoma County, California","7262","null","59422","null",
"1400000US06097151503","Census Tract 1515.03, Sonoma County, California","15874","null","122011","null",
"1400000US06097151504","Census Tract 1515.04, Sonoma County, California","9764","null","70300","null",
"1400000US06097151601","Census Tract 1516.01, Sonoma County, California","9756","null","49050","null",
"1400000US06097151602","Census Tract 1516.02, Sonoma County, California","6531","null","65044","null",
"1400000US06097151700","Census Tract 1517, Sonoma County, California","13435","null","57686","null",
"1400000US06097151800","Census Tract 1518, Sonoma County, California","12628","null","56875","null",
"1400000US06097151900","Census Tract 1519, Sonoma County, California","13724","null","44970","null",
"1400000US06097152000","Census Tract 1520, Sonoma County, California","9129","null","30750","null",
"1400000US06097152100","Census Tract 1521, Sonoma County, California","12467","null","40208","null",
"1400000US06097152201","Census Tract 1522.01, Sonoma County, California","8103","null","45141","null",
"1400000US06097152202","Census Tract 1522.02, Sonoma County, California","9022","null","56639","null",
"1400000US06097152203","Census Tract 1522.03, Sonoma County, California","8771","null","58505","null",
"1400000US06097152300","Census Tract 1523, Sonoma County, California","11185","null","63147","null",
"1400000US06097152400","Census Tract 1524, Sonoma County, California","13362","null","116103","null",
"1400000US06097152501","Census Tract 1525.01, Sonoma County, California","10495","null","59219","null",
"1400000US06097152502","Census Tract 1525.02, Sonoma County, California","10843","null","65500","null",
"1400000US06097152600","Census Tract 1526, Sonoma County, California","10910","null","105294","null",
"1400000US06097152701","Census Tract 1527.01, Sonoma County, California","18422","null","82202","null",
"1400000US06097152702","Census Tract 1527.02, Sonoma County, California","9757","null","56304","null",
"1400000US06097152801","Census Tract 1528.01, Sonoma County, California","8710","null","61114","null",
"1400000US06097152802","Census Tract 1528.02, Sonoma County, California","5061","null","36637","null",
"1400000US06097152903","Census Tract 1529.03, Sonoma County, California","14180","null","44741","null",
"1400000US06097152904","Census Tract 1529.04, Sonoma County, California","12099","null","70938","null",
"1400000US06097152905","Census Tract 1529.05, Sonoma County, California","10864","null","62576","null",
"1400000US06097152906","Census Tract 1529.06, Sonoma County, California","15491","null","77443","null",
"1400000US06097153001","Census Tract 1530.01, Sonoma County, California","6978","null","40559","null",
"1400000US06097153002","Census Tract 1530.02, Sonoma County, California","10482","null","47039","null",
"1400000US06097153003","Census Tract 1530.03, Sonoma County, California","8399","null","46250","null",
"1400000US06097153005","Census Tract 1530.05, Sonoma County, California","6210","null","77027","null",
"1400000US06097153006","Census Tract 1530.06, Sonoma County, California","5564","null","62292","null",
"1400000US06097153102","Census Tract 1531.02, Sonoma County, California","7204","null","49738","null",
"1400000US06097153103","Census Tract 1531.03, Sonoma County, California","18535","null","55833","null",
"1400000US06097153104","Census Tract 1531.04, Sonoma County, California","11199","null","48163","null",
"1400000US06097153200","Census Tract 1532, Sonoma County, California","13130","null","61036","null",
"1400000US06097153300","Census Tract 1533, Sonoma County, California","7662","null","64509","null",
"1400000US06097153401","Census Tract 1534.01, Sonoma County, California","5520","null","51515","null",
"1400000US06097153403","Census Tract 1534.03, Sonoma County, California","17226","null","67297","null",
"1400000US06097153404","Census Tract 1534.04, Sonoma County, California","8934","null","75399","null",
"1400000US06097153501","Census Tract 1535.01, Sonoma County, California","6487","null","81958","null",
"1400000US06097153502","Census Tract 1535.02, Sonoma County, California","13132","null","81250","null",
"1400000US06097153600","Census Tract 1536, Sonoma County, California","13476","null","79781","null",
"1400000US06097153703","Census Tract 1537.03, Sonoma County, California","6920","null","39950","null",
"1400000US06097153704","Census Tract 1537.04, Sonoma County, California","13964","null","42212","null",
"1400000US06097153705","Census Tract 1537.05, Sonoma County, California","9469","null","61734","null",
"1400000US06097153706","Census Tract 1537.06, Sonoma County, California","10848","null","72786","null",
